mes_anio_1|cultivo|valor_real_con_cov|promedio_ipc_con_cov_lower|promedio_ipc_con_cov_upper|valor_real_sin_cov|promedio_ipc_sin_cv_lower|promedio_ipc_sin_cv_upper|general_ipc_con_cov|promedio_inferior|promedio_superior|general_ipc_sin_cov|promedio_inferior_sin|promedio_superior_sin
2009-05-01|CEBOLLA|0.015248551387626|-4.22467515860187|5.27712712141193|0.015248551387626|-3.11624758454804|5.4357312409385|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|FRIJOL|0.015248551387626|-2.46486681103713|4.53854270551119|0.015248551387626|-2.3914146852953|4.48469383948479|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|LACTEO|-0.178620500137394|-0.240611004261427|0.793698981204072|-0.178620500137394|-0.251345030201184|0.824053910719855|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|ARVEJA|0.015248551387626|-2.39777447509242|4.89043206982322|0.015248551387626|-2.37909450744057|4.82694829692558|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|ZANAHORIA|0.015248551387626|-2.63365449816576|6.4386159727339|0.015248551387626|-3.41201349168242|5.71202684254662|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|BANANO|-5.17553384002895|-7.85526641306848|-0.393030401531222|-5.17553384002895|-8.10058206066188|-0.203534916875632|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-05-01|MORA|-5.17553384002895|-8.32044245759413|-0.679994453049793|-5.17553384002895|-8.43910054875594|-0.14134595692731|4.77|1.74500925789078|11.6727680584788|4.77|2.13033033376149|11.4450439154505
2009-06-01|BANANO|-2.67175572519084|-7.54290769691728|0.441735678021142|-2.67175572519084|-7.24493978977982|0.90276391540583|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|TOMATE DE ARBOL|-2.67175572519084|-6.77757807331647|2.02159726821754|-2.67175572519084|-6.40393290581939|2.51131826736222|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|CAFE|3.30877241762824|-0.256894374732328|1.31163590645114|3.30877241762824|-0.263466020799984|1.22771006684518|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|ARROZ|-2.23557692307692|-2.42674410467612|1.13935802189668|-2.23557692307692|-2.52956101497675|1.02975152963799|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|NARANJA|-2.67175572519084|-7.09417794359067|0.666889404106958|-2.67175572519084|-6.8252908430269|0.201124956902007|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|ZANAHORIA|-4.55862174111908|-4.59887080926513|4.06441437572085|-4.55862174111908|-4.23428124710837|3.98178994962819|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|CEBOLLA|-4.55862174111908|-5.39865425901118|3.5453831839728|-4.55862174111908|-4.37177756664086|4.41299853341463|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
2009-06-01|TOMATE|-4.55862174111908|-6.01393048569131|6.03531143594802|-4.55862174111908|-6.73875752442518|6.21790098420692|3.81|1.81581074777538|11.7076434737361|3.81|1.66429853598117|11.5591376552993
