cadena_cultivo|mes_anio|promedio_exportaciones|promedio_exportaciones_superior|promedio_exportaciones_inferior|valor_real
CLAVEL|201905|24831.20883231|26583.1889024553|23008.8712927032|25397
CLAVEL|201503|16951.6794956868|18834.0311331038|15264.0949890496|15017
CLAVEL|201804|17312.3879854159|19006.9257600151|15498.8804485313|17103
CLAVEL|201710|19266.2440120781|21153.3847393873|17367.7524035011|19742
CLAVEL|201808|17033.5970178706|18862.8136776837|15245.8057438132|15988
CLAVEL|201906|17693.9464493961|19556.0485180959|15882.4437649375|16650
CLAVEL|201803|18434.8585664854|20342.1060866047|16655.3072190828|18289
CLAVEL|202101|16541.7409038611|18257.0006783823|14710.9882517464|16541.7409038611
CLAVEL|201912|15599.9055743183|17315.6468933814|13797.4389343795|21605
CLAVEL|201706|18591.461873026|20423.9961101186|16919.3175950977|20313
COCO|201904|1.56831835985243|2.60447979555146|0.397502497194516|2
COCO|201908|1.7853936541531|2.90068403863006|0.678280073272185|3
COCO|201907|1.38328549180452|2.34012705543415|0.252989130027063|1
COCO|202104|0.794575219772249|1.92009359640469|0|0
COCO|202103|5.75315862396326|6.93805761346787|4.64775048618298|5.75315862396326
COCO|201911|1.5825047007365|2.70607420150541|0.412890282158492|3
COCO|202005|5.27007725960824|6.41527537246376|4.07660000826861|5.27007725960824
COCO|202007|10.2668162375275|11.3889261165931|9.06399063525934|10.2668162375275
COCO|202105|6.03692145671771|7.1517971028115|4.95806591529003|6.03692145671771
COCO|201811|1.21648576872858|2.36149518162098|0.185762267731597|0
COCO|202006|0.794575219772249|0.454981492492586|0|0
COCO|202008|0.794575219772249|1.92009359640469|0|0
COCO|201808|1.08024889709807|2.24335377173391|0|0
COCO|201507|0.794575219772249|0.788674212276234|0|0
COCO|201910|2.16033442184112|3.3165977985564|1.03219200449067|3
COCO|201710|0.794575219772249|1.88684814538205|0|0
COCO|201809|1.18990312139064|2.30840032140321|0.055828469522991|0
COCO|201810|1.47732484032594|2.56558052584945|0.389304222256891|2
COCO|201602|2.80764999467114|3.8859723073685|1.74654435528715|1
COCO|201909|1.43470421097167|2.60990883014271|0.334943155075549|2
COCO|201604|0.794575219772249|0.658669480138887|0|0
COCO|201506|0.794575219772249|0.472221010056523|0|0
COCO|201906|1.09263629820442|2.2438779347439|0|1
COCO|202004|0.794575219772249|1.92009359640469|0|0
COCO|202102|0.794575219772249|1.92009359640469|0|0
COCO|201605|0.866208269719892|1.98638820732203|0|0
COCO|202011|3.26314983421968|4.35011151850467|2.13986323542601|3.26314983421968
COCO|201703|0.0964011276933459|1.21703272405622|0|0
COCO|201812|1.08079269056298|2.20136149920295|0|0
COCO|202009|8.25325353951172|9.39996605946083|7.08044158017518|8.25325353951172
COCO|201505|0.794575219772249|0.755228846500425|0|0
COCO|201603|0.794575219772249|0.890745835897007|0|0
COCO|201701|1.93423603878577|3.03687885456564|0.802686156398367|3
COCO|201912|0.794575219772249|1.92009359640469|0|3
COCO|202010|0.794575219772249|1.92009359640469|0|0
COCO|201702|1.35356195943501|2.44360652060931|0.338193812610965|0
COCO|201712|0.408038375797818|1.54786085039064|0|0
COCO|201709|0.945867851176215|2.0154770013505|0|2
COCO|202001|27.3299413437814|28.4793933341491|26.190483119076|27.3299413437814
COCO|201510|0.456855114401557|1.64258974502377|0|0
COCO|202002|0.794575219772249|1.92009359640469|0|0
COCO|202012|0.794575219772249|1.92009359640469|0|0
COCO|201806|0.632514764269272|1.81346031595847|0|0
COCO|201511|0.794575219772249|0.913287926655822|0|0
COCO|201905|1.32184964194227|2.4897279129921|0.252631889197383|0
COCO|202003|5.41139086387732|6.5189397661847|4.34307020989574|5.41139086387732
COCO|202101|28.4130479810203|29.5518805420534|27.2699234117053|28.4130479810203
COCO|201807|1.17905238719383|2.33615835312149|0.0564037612857597|1
COCO|201607|0.783119791315415|1.93868118957953|0|0
COCO|201601|0.794575219772249|1.92009359640469|0|0
COCO|201706|0.173037422726509|1.28570347866555|0|0
COCO|201503|0.794575219772249|0.151205127481665|0|0
COCO|201504|0.794575219772249|0.993889604712139|0|0
COCO|201608|0.794575219772249|0.803584428548446|0|0
COCO|201508|0.0819143617270956|1.04879479140671|0|0
COCO|201612|0.794575219772249|0.834967160449023|0|0
COCO|201711|0.847229637704749|1.92009359640469|0|0
COCO|201606|0.794575219772249|0.804287946470478|0|0
COCO|201705|1.02258132289631|2.00678277544805|0|2
COCO|201803|0.402744352218001|1.55363273874721|0|0
COCO|201804|0.881181957810071|1.91613994768674|0|0
COCO|201901|0.919791121617405|2.04022198005613|0|0
COCO|201902|3.44713678094583|4.56179781939877|2.30693263256392|6
COCO|201609|0.702539975470743|1.82036295133972|0|0
COCO|201801|1.42435431808895|2.45413005406881|0.296987830614162|0
COCO|201805|1.17437493644877|2.33889219919134|0.0158089465362787|2
COCO|201903|0.706320637882507|1.92152033419128|0|0
COCO|201802|2.39446338643894|3.45034162317316|1.3161286201824|3
COCO|201512|0.0397926452215089|1.22644879803543|0|0
COCO|201509|0.794575219772249|0.746362158602578|0|0
COCO|201610|0.112346411907905|1.20638372962464|0|0
COCO|201704|0.18978996668764|1.31718462353545|0|0
COCO|201707|0.97906116977107|2.07062764789611|0|2
COCO|201611|0.474792585231833|1.53664586616078|0|1
COCO|201708|0.377543520699585|1.53772642372575|0|0
COLIFLOR|201702|1.11936690965311|4.36883092724327|0|0
COLIFLOR|201808|4.71328229795248|11.493677094497|0|1
COLIFLOR|202003|1.11936690965311|2.19165757299764|0|1
COLIFLOR|201712|1.11936690965311|5.86000241796306|0|1
COLIFLOR|201906|1.11936690965311|8.00949732617771|0|0
COLIFLOR|201705|6.27245785602942|13.3388147970348|0|24
COLIFLOR|201706|1.11936690965311|6.24726286238822|0|2
COLIFLOR|202104|1.11936690965311|8.16354485395806|0|1
COLIFLOR|201503|4.58005053164117|11.8165098058088|0|0
COLIFLOR|201605|8.03879501981628|14.7806156143945|1.13234806122641|2
COLIFLOR|201603|1.11936690965311|5.32679764316088|0|1
COLIFLOR|201801|17.4422906328569|24.4105796930803|10.4065493714914|2
COLIFLOR|202005|18.861711673892|25.9603134583746|11.8748196650989|18.861711673892
COLIFLOR|201809|0.542677370868157|7.15406978423574|0|1
COLIFLOR|201905|2.60865677654796|9.45028255596209|0|1
COLIFLOR|201506|4.10603889339041|11.3158445887559|0|0
COLIFLOR|201807|3.0311002977085|9.77458972913368|0|1
COLIFLOR|201604|1.11936690965311|5.13996432992756|0|1
COLIFLOR|201510|5.26063976735512|12.4537993360003|0|0
COLIFLOR|201608|17.0402536534885|24.0596332109145|10.0720960029979|30
COLIFLOR|201709|1.11936690965311|5.56331166737924|0|1
COLIFLOR|202007|1.11936690965311|8.16354485395806|0|1
COLIFLOR|202004|1.11936690965311|8.16354485395806|0|1
COLIFLOR|201504|5.21679849232857|12.0859823874232|0|0
COLIFLOR|201703|1.11936690965311|6.17625999231351|0|0
COLIFLOR|201710|1.11936690965311|5.8890955437156|0|1
COLIFLOR|202002|20.1344326814398|27.3417917524332|13.2637124158622|20.1344326814398
COLIFLOR|202103|1.11936690965311|2.7519900587565|0|1
COLIFLOR|201810|0.535684524660278|7.19145971379182|0|1
COLIFLOR|202006|1.11936690965311|8.16354485395806|0|1
COLIFLOR|201611|1.11936690965311|3.2271936683491|0|0
COLIFLOR|202101|225.962100359258|233.049105147935|219.043382964369|225.962100359258
COLIFLOR|201911|1.98383332906678|8.72933949890963|0|1
COLIFLOR|201908|1.11936690965311|6.15208503267106|0|1
COLIFLOR|201507|2.89114833006169|9.73119749922914|0|0
COLIFLOR|202105|18.322523685225|25.4228969045735|11.4502656866711|18.322523685225
COLIFLOR|202008|152.873533563011|159.865740828423|146.178016610161|152.873533563011
COLIFLOR|202010|1.11936690965311|0.540697961185301|0|1
COLIFLOR|201708|10.8338384691215|18.0788775531008|3.61709770298571|1
COLIFLOR|201711|1.11936690965311|4.55455015747253|0|1
COLIFLOR|201607|9.05820108293617|15.3241009999358|1.98326105913931|18
COLIFLOR|202009|19.729588372877|26.325740453532|12.6076343857309|19.729588372877
COLIFLOR|201803|0.255152995695324|7.45444835232933|0|2
COLIFLOR|201601|1.11936690965311|3.99813119348352|0|1
COLIFLOR|201901|5.55043313225843|13.1489305205083|0|0
COLIFLOR|201904|2.23045240685624|8.97098004468131|0|2
COLIFLOR|201907|1.11936690965311|6.58122025543819|0|1
COLIFLOR|201804|0.897539936881541|8.23456717892135|0|2
COLIFLOR|201806|0.218945865579009|7.45053097886844|0|0
COLIFLOR|201610|1.11936690965311|3.76455579064931|0|1
COLIFLOR|202001|220.218411926158|227.073738187089|213.125116726225|220.218411926158
COLIFLOR|201701|29.317037571148|36.1186369866298|22.452948214151|46
COLIFLOR|201509|5.83991206487322|13.0756093727838|0|2
COLIFLOR|201602|5.64141471392017|12.701638848375|0|0
COLIFLOR|201612|1.11936690965311|4.06892767810121|0|1
COLIFLOR|201910|2.27331598572163|8.71462178025774|0|1
COLIFLOR|201811|0.198088190046982|7.40884702127021|0|0
COLIFLOR|201512|5.21647092491504|11.9836307442527|0|1
COLIFLOR|201505|5.59516314001226|12.6523444233793|0|0
COLIFLOR|201511|4.9713227322158|12.2012900545984|0|0
COLIFLOR|201606|1.11936690965311|5.3764849246909|0|1
COLIFLOR|201609|1.11936690965311|3.01074798602478|0|0
COLIFLOR|201909|2.8527485617226|9.9015557687989|0|0
COLIFLOR|201903|1.59387006673691|8.96575798023779|0|0
COLIFLOR|202102|23.3952816716971|30.6290112234327|16.4169497382216|23.3952816716971
COLIFLOR|201805|4.46196996883478|11.1439272593305|0|0
COLIFLOR|201707|6.08404931086879|13.392657598416|0|1
COLIFLOR|201902|0.75952514400504|7.76348447458558|0|0
COLIFLOR|201508|1.67259688497068|8.16354485395806|0|0
COLIFLOR|201704|1.11936690965311|6.68875393054902|0|1
COLIFLOR|201912|1.11936690965311|8.16354485395806|0|1
COLIFLOR|201802|1.11936690965311|5.88545699491538|0|3
COLIFLOR|202012|1.11936690965311|8.16354485395806|0|1
COLIFLOR|201812|0.838159601915095|7.74108457613936|0|1
COLIFLOR|202011|1.11936690965311|8.16354485395806|0|1
CRISANTEMOS|201611|12856.3745432371|14286.2535278386|11524.0112559156|11822
CRISANTEMOS|201807|12343.2076070004|13847.9555647329|10923.3153112612|12686
CRISANTEMOS|201712|10973.2865359452|12463.7409110045|9538.04310679166|11063
CRISANTEMOS|202003|762.82155373314|2366.34375297986|10858.9433861811|762.82155373314
CRISANTEMOS|201601|12916.4856202166|14430.5662904563|11493.8515797785|13911
CRISANTEMOS|201610|11160.2018855877|12791.7670683435|9756.76595845126|9979
CRISANTEMOS|201702|12249.8132147681|13718.6070432156|10845.2946134789|10783
CRISANTEMOS|201503|13162.4630038075|14744.2571382652|11742.9941207317|15191
CRISANTEMOS|201506|11038.9893685892|12486.3019611011|9606.75757639443|10181
CRISANTEMOS|201810|11646.0716163398|13077.9787441031|10177.3617532783|12327
CRISANTEMOS|201905|16809.3168128316|18376.2732214846|15427.5172279672|17011
CRISANTEMOS|201908|11897.1606413944|13301.2798926603|10360.643111621|11507
CRISANTEMOS|201706|14511.6067005296|15868.3812342393|13027.3712932366|17022
CRISANTEMOS|201604|12837.9481317789|14196.682810564|11324.154441342|13132
CRISANTEMOS|202103|1248.33746002137|2682.33770385851|10858.9433861811|1248.33746002137
CRISANTEMOS|202104|36324.6988331307|37824.8347736792|34875.5561004165|36324.6988331307
CRISANTEMOS|201603|12867.585735235|14400.7998152276|11414.480182274|10983
CRISANTEMOS|201801|13663.7586814323|14981.5320402442|12140.484188167|15618
CRISANTEMOS|201510|11332.4213109494|12752.0021021313|10014.9632799527|9726
CRISANTEMOS|201705|14261.9305411455|15806.6146758744|12763.5936437723|13731
CRISANTEMOS|201904|11377.9675351176|12707.8895390135|9830.4076794885|11575
CRISANTEMOS|202012|17214.450086313|18712.5977016758|15821.1946357151|17214.450086313
CRISANTEMOS|202004|36125.3977909978|37754.1087790451|34651.4394080464|36125.3977909978
CRISANTEMOS|201608|11211.987153577|12594.7981032074|9825.36344983789|10862
CRISANTEMOS|201911|12876.9363994523|14277.9053136801|11534.1616867851|12123
CRISANTEMOS|202006|45610.4566806309|47120.5043763274|44104.0304236557|45610.4566806309
CRISANTEMOS|201709|10596.4635013719|12051.5615516358|9192.54623216297|9210
CRISANTEMOS|201607|10818.4094093462|12365.0917282235|9408.29562725087|11293
CRISANTEMOS|201612|11229.390575631|12660.981425189|9700.60001778278|10886
CRISANTEMOS|201808|11668.9007372031|13077.5355340194|10073.1802963353|10967
CRISANTEMOS|202101|28493.5207630567|29982.2065497514|26975.8703205915|28493.5207630567
CRISANTEMOS|201901|13553.1943165994|14995.5246008701|12118.6745742786|12514
CRISANTEMOS|202002|8400.0947534316|9821.20199495633|6913.4860370953|8400.0947534316
CRISANTEMOS|201809|10978.0823408843|12412.7903485959|9434.55190602482|10413
CRISANTEMOS|201907|13135.2211007351|14655.2333986207|11706.4878043973|11767
CRISANTEMOS|202105|12336.0792336608|13762.0611963747|10858.9433861811|12000
CRISANTEMOS|201507|12593.2144870706|14031.9318356588|11209.8278075914|12720
CRISANTEMOS|201602|13712.9278339889|15166.5850603524|12314.2362591244|13798
CRISANTEMOS|202009|7850.5477832841|9264.58834956463|6346.82358565868|7850.5477832841
CRISANTEMOS|202005|12336.0792336608|13762.0611963747|10858.9433861811|12000
CRISANTEMOS|201711|12874.9994724154|14306.979588669|11408.9921215783|13914
CRISANTEMOS|201505|16266.7401475124|17760.0112382648|14732.5105993396|15029
CRISANTEMOS|201909|11356.9714578884|12839.2240082611|9938.73100776071|10728
CRISANTEMOS|201703|13160.8151393269|14511.6418750165|11696.8855628946|15271
CRISANTEMOS|201803|13440.7551066994|14946.2034263419|12004.3981199203|12151
CRISANTEMOS|201804|11861.1632684845|13325.903377639|10423.7745821007|12438
CRISANTEMOS|201910|11873.5681750204|13303.2350361444|10350.8995009762|12107
CRISANTEMOS|202008|13564.5073305245|14924.5070400374|12166.4750586082|13564.5073305245
CRISANTEMOS|201504|10835.1105165309|12268.9320863903|9381.90276286625|11004
CRISANTEMOS|201509|10815.5442407264|12253.9330129478|9321.35964513151|11602
CRISANTEMOS|201605|12964.5724105697|14452.4443305008|11520.3215363118|13029
CRISANTEMOS|201511|12336.0792336608|13762.0611963747|10858.9433861811|12777
CRISANTEMOS|202001|27958.0970703671|29515.2797814515|26528.88065442|27958.0970703671
CRISANTEMOS|202011|7307.47947399577|8737.26092559819|5873.64448209043|7307.47947399577
CRISANTEMOS|201802|12910.9404631785|14445.3239990241|11511.3773762999|12449
CRISANTEMOS|201512|9921.00080498249|11463.3625143625|8427.1056094955|10308
CRISANTEMOS|201902|13578.1794610423|14992.5829661255|12136.296502766|15417
CRISANTEMOS|201811|12881.3991933493|14278.4959784511|11372.6021725243|13175
CRISANTEMOS|201701|13786.5232619953|15215.1966987946|12289.5925483513|11872
CRISANTEMOS|201710|11408.4993214101|12967.2454917091|10080.523279764|13267
CRISANTEMOS|201508|11355.4437260367|12693.0680640758|9862.78250215831|10647
CRISANTEMOS|201812|10716.6879306357|12162.7719925943|9241.13910119385|9532
CRISANTEMOS|201903|13705.6097207777|15136.2413578207|12174.9304667274|12758
CRISANTEMOS|201708|11440.4617431045|12918.9163639853|9917.96267481451|13587
CRISANTEMOS|202102|8441.26037529724|9908.88858216364|6932.04424673569|8441.26037529724
CRISANTEMOS|201805|15544.083613578|17004.2038282244|14125.8549779146|17059
CRISANTEMOS|201912|16815.1159654507|18259.863569501|15298.2001882786|11504
CRISANTEMOS|201906|11581.2763355288|13071.4778553134|10246.1890319069|10421
CRISANTEMOS|201609|10212.0004753698|11609.1049370874|8815.49705284622|12000
CRISANTEMOS|201707|11570.7800498218|13065.3616391675|10175.6335676522|11996
CRISANTEMOS|201806|13049.8554530665|14444.9643190638|11623.1089143874|13859
CRISANTEMOS|201606|15965.493604225|17368.602433709|14535.1716155526|14673
CRISANTEMOS|201704|12347.5147081924|13882.6922827635|10948.8270013359|11125
CRISANTEMOS|202010|6124.5916091759|7587.72017921876|4720.85892094806|6124.5916091759
CRISANTEMOS|202007|9963.66046898548|11535.5047542256|8461.8319532878|9963.66046898548
DATIL|201709|1.46352385547673|3.47492780191121|0|0
DATIL|202003|0.290310217662119|2.25774382860447|0|0
DATIL|201608|0.318625950583884|2.43700544376307|0|0
DATIL|201712|0.290310217662119|1.93389232754609|0|0
DATIL|201611|0.290310217662119|1.67420700542057|0|0
DATIL|201601|0.290310217662119|1.98937358001395|0|0
DATIL|201908|0.551507530835316|2.55302097901264|0|1
DATIL|202104|5.03593822372411|7.05501817014441|3.04200155054264|5.03593822372411
DATIL|201904|0.162697994113229|2.10559511277941|0|0
DATIL|201506|3.95683044326632|6.05007865676106|1.99364106657822|0
DATIL|202005|38.4031740146513|40.3697515148701|36.4231251139967|38.4031740146513
DATIL|202012|4.4052597431552|6.31772877418255|2.41033154009517|4.4052597431552
DATIL|201702|0.290310217662119|1.40025826184072|0|0
DATIL|201703|0.185492535992821|2.12076940037073|0|0
DATIL|201710|0.276652377953988|2.14036915054928|0|0
DATIL|201503|0.290310217662119|0.906511618281037|0|0
DATIL|202006|0.290310217662119|2.25774382860447|0|0
DATIL|201705|0.425397711586892|2.41177458478035|0|0
DATIL|201803|0.290310217662119|2.36094085843263|0|0
DATIL|201510|0.290310217662119|1.34832676396084|0|0
DATIL|202103|0.290310217662119|0.154903279576284|0|0
DATIL|202009|2.81529799142517|4.71121879041026|0.957199439228268|2.81529799142517
DATIL|201706|1.24601686521459|3.21601567106319|0|0
DATIL|201901|0.64127777435694|2.71029768510731|0|0
DATIL|202004|4.70802498262205|6.66402410631691|2.65630765683158|4.70802498262205
DATIL|201607|0.650332590466262|2.60548535091945|0|0
DATIL|201610|0.0576212046762978|2.25774382860447|0|0
DATIL|201801|0.0158691104636325|1.89280517620595|0|0
DATIL|201907|0.290310217662119|2.0207201621063|0|0
DATIL|201905|0.00364873046484249|2.01744342557417|0|0
DATIL|201911|0.672108313736004|2.5396449102378|0|0
DATIL|201806|3.26401806171064|5.18028683599743|1.24091863831247|0
DATIL|202101|0.290310217662119|2.25774382860447|0|0
DATIL|201711|0.290310217662119|1.98526463139389|0|0
DATIL|201602|0.290310217662119|1.75447098807317|0|0
DATIL|201604|0.417752162596592|2.23889127102148|0|0
DATIL|201701|0.290310217662119|1.24937031682127|0|0
DATIL|201812|0.339981330197757|2.28946727288864|0|0
DATIL|202002|0.290310217662119|2.25774382860447|0|0
DATIL|201505|0.290310217662119|0.722713906062212|0|0
DATIL|201809|1.7066520874419|3.63791760706992|0|7
DATIL|201810|0.500043214430391|2.48010516925051|0|1
DATIL|201507|0.290310217662119|0.59675308222815|0|0
DATIL|202105|42.1085839679624|44.104207086254|40.1767683226863|42.1085839679624
DATIL|201910|0.727972476888303|2.59103166581939|0|0
DATIL|201603|0.071880022895141|1.90250254007827|0|0
DATIL|202102|0.290310217662119|2.25774382860447|0|0
DATIL|201906|5.28339747055592|7.17136365363566|3.37424978437126|13
DATIL|201902|0.576945455120894|2.45445156880706|0|0
DATIL|202008|3.54409721956747|5.53571474943667|1.4908865083838|3.54409721956747
DATIL|202011|3.78858126353795|5.79177199306795|1.92916905338241|3.78858126353795
DATIL|201804|0.246267734814359|2.1319413044979|0|0
DATIL|201509|0.624758864961369|2.5924329881168|0|0
DATIL|201612|0.290310217662119|1.66591444462869|0|0
DATIL|201609|1.22168825407864|3.21252549858175|0|0
DATIL|201707|0.452721990390944|2.33329689698546|0|0
DATIL|201807|0.230133314983379|2.17615973005116|0|0
DATIL|201512|0.290310217662119|1.27098883518738|0|0
DATIL|202001|0.290310217662119|2.25774382860447|0|0
DATIL|201606|0.290310217662119|1.20363397948005|0|0
DATIL|201504|0.290310217662119|0.877176765678731|0|0
DATIL|201808|0.475482333100049|2.47350818504874|0|0
DATIL|201802|0.0910966039414323|2.10162177872509|0|0
DATIL|201909|1.95132589296838|3.76561003522032|0|0
DATIL|201511|0.290310217662119|1.2965570100606|0|0
DATIL|202007|0.290310217662119|1.49122137039387|0|0
DATIL|201704|0.331524617181518|2.34655342855263|0|0
DATIL|201903|0.386753449473878|2.28218044540452|0|0
DATIL|201508|0.290310217662119|1.27388242661816|0|0
DATIL|201805|0.199796525000391|2.07197165027755|0|0
DATIL|202010|4.79806920862444|6.77956438533351|2.71007847026757|4.79806920862444
DATIL|201708|0.398004907286798|2.32726451894932|0|0
DATIL|201811|0.323386682194502|2.39516708384016|0|0
DATIL|201605|0.680186262107632|2.67212644225216|0|0
DATIL|201912|4.255651197278|6.35653204316393|2.19144949937291|0
DURAZNO|201709|0|0|0|0
DURAZNO|201712|0|0|0|0
DURAZNO|202003|0|6.22406720273666e-10|0|0
DURAZNO|201510|0|0|0|0
DURAZNO|201608|0|0|0|0
DURAZNO|201611|0|0|0|0
DURAZNO|201904|0|0|0|0
DURAZNO|202005|0|1.29173111966757e-09|0|0
DURAZNO|201601|0|0|0|0
DURAZNO|202104|0|7.99662316693551e-09|0|0
DURAZNO|202101|0|5.77730435987558e-09|0|0
DURAZNO|201710|0|0|0|0
DURAZNO|201803|0|0|0|0
DURAZNO|201806|0|0|0|0
DURAZNO|201702|0|0|0|0
DURAZNO|201506|0|0|0|0
DURAZNO|201908|0|0|0|0
DURAZNO|202012|0|5.0311227285862e-09|0|0
DURAZNO|202006|0|1.73261682255716e-09|0|0
DURAZNO|201703|0|0|0|0
DURAZNO|201901|0|0|0|0
DURAZNO|201911|0|0|0|0
DURAZNO|202103|0|7.26473421507866e-09|0|0
DURAZNO|201705|0|0|0|0
DURAZNO|201801|0|0|0|0
DURAZNO|201907|0|0|0|0
DURAZNO|202004|0|9.12004907548076e-10|0|0
DURAZNO|202009|0|3.27120991886382e-09|0|0
DURAZNO|201812|0|0|0|0
DURAZNO|201804|0|0|0|0
DURAZNO|201606|0|0|0|0
DURAZNO|202002|0|3.47618453695133e-10|0|0
DURAZNO|201706|0|0|0|0
DURAZNO|202011|0|4.50297036432908e-09|0|0
DURAZNO|201807|0|0|0|0
DURAZNO|201905|0|0|0|0
DURAZNO|201610|0|0|0|0
DURAZNO|201503|0|0|0|0
DURAZNO|201701|0|0|0|0
DURAZNO|201711|0|0|0|0
DURAZNO|201906|0|0|0|0
DURAZNO|201609|0|0|0|0
DURAZNO|201809|0|0|0|0
DURAZNO|201810|0|0|0|0
DURAZNO|201507|0|0|0|0
DURAZNO|201505|0|0|0|0
DURAZNO|201604|0|0|0|0
DURAZNO|201603|0|0|0|0
DURAZNO|201509|0|0|0|0
DURAZNO|201602|0|0|0|0
DURAZNO|201612|0|0|0|0
DURAZNO|202008|0|2.81865216710252e-09|0|0
DURAZNO|202010|0|3.90061144189398e-09|0|0
DURAZNO|201802|0|0|0|0
DURAZNO|201607|0|0|0|0
DURAZNO|201511|0|0|0|0
DURAZNO|202001|0|1.18247627089419e-10|0|0
DURAZNO|202102|0|6.55644394512267e-09|0|0
DURAZNO|202105|0|8.65197986896984e-09|0|0
DURAZNO|201512|0|0|0|0
DURAZNO|201902|0|0|0|0
DURAZNO|201909|0|0|0|0
DURAZNO|201708|0|0|0|0
DURAZNO|201808|0|0|0|0
DURAZNO|201508|0|0|0|0
DURAZNO|201910|0|0|0|0
DURAZNO|201504|0|0|0|0
DURAZNO|202007|0|2.285263418939e-09|0|0
DURAZNO|201704|0|0|0|0
DURAZNO|201805|0|0|0|0
DURAZNO|201912|0|0|0|0
DURAZNO|201707|0|0|0|0
DURAZNO|201903|0|0|0|0
DURAZNO|201811|0|0|0|0
DURAZNO|201605|0|0|0|0
ESPARTO|201904|2.30382296273178|6.82826896351115|0|0
ESPARTO|201601|1.06561338873341|5.64010156125604|0|1
ESPARTO|201709|1.2166342871984|5.84186841943395|0|0
ESPARTO|201712|1.59764291560806|5.94202856288127|0|0
ESPARTO|202104|2.13514692833645|6.56557259803739|0|0
ESPARTO|201510|8.08612060100184|12.7611712374398|3.94331517801416|20
ESPARTO|202012|2.13514692833645|6.56557259803739|0|0
ESPARTO|201803|2.13514692833645|4.25680877909346|0|0
ESPARTO|201506|13.2407412746348|17.9983792971576|8.81621316857207|9
ESPARTO|201608|6.02313320563024|10.1509635480102|1.65258198632464|0
ESPARTO|201706|2.13514692833645|6.56557259803739|0|0
ESPARTO|202003|2.54173605609097|6.88249925250828|0|2.54173605609097
ESPARTO|202101|2.13514692833645|6.56557259803739|0|0
ESPARTO|202005|105.60478980842|110.139033099613|101.25380579736|105.60478980842
ESPARTO|201705|7.04679614253342|11.4494668528157|2.56197514302723|2
ESPARTO|201901|2.13514692833645|2.99614751263136|0|0
ESPARTO|201702|2.88756266003067|7.1794815801934|0|4
ESPARTO|201812|1.14248467877197|5.62436136490802|0|0
ESPARTO|201611|3.22717386581802|7.77605762157572|0|3
ESPARTO|201806|5.73987132568716|9.94576141670289|1.15232441046985|5
ESPARTO|202006|2.13514692833645|6.56557259803739|0|0
ESPARTO|201703|0.638170120401254|5.21964608949246|0|1
ESPARTO|201907|2.13514692833645|1.69245569656547|0|0
ESPARTO|201503|2.97946053169152|7.53890964799748|0|0
ESPARTO|202103|1.45352693261887|6.3457776218208|0|1.45352693261887
ESPARTO|202008|6.54366210306641|11.0229251250967|2.45890798054079|6.54366210306641
ESPARTO|201710|3.87859393506721|8.44987671258487|0|2
ESPARTO|201610|3.7934539675972|8.33668689483709|0|2
ESPARTO|201911|3.87461198625767|8.02431817897615|0|0
ESPARTO|202009|50.4538523345858|55.1824181582394|46.1809902524792|50.4538523345858
ESPARTO|202011|2.13514692833645|6.56557259803739|0|0
ESPARTO|201908|2.13514692833645|2.03846567842344|0|0
ESPARTO|202004|2.13514692833645|6.56557259803739|0|0
ESPARTO|201511|7.76490226595556|12.0473941402482|3.28681613504233|19
ESPARTO|201604|4.58693301468474|8.76062385875586|0|5
ESPARTO|201801|2.13514692833645|4.53369839313503|0|0
ESPARTO|201711|3.4420368156589|7.6931208632822|0|0
ESPARTO|202002|14.213471563449|18.4038036087285|9.65096615115995|14.213471563449
ESPARTO|202001|2.13514692833645|6.56557259803739|0|0
ESPARTO|201809|2.13514692833645|3.10406659339731|0|0
ESPARTO|201807|2.13514692833645|3.75998242357851|0|0
ESPARTO|201905|0.954275819158408|5.21166238445802|0|8
ESPARTO|201602|1.03730523287848|5.36175715426495|0|0
ESPARTO|201505|4.84488455590368|9.38683769165821|0.684327620441706|1
ESPARTO|201701|1.3353966732384|6.03870806927686|0|0
ESPARTO|202102|13.2403804938448|17.6750014152378|8.8235367355964|13.2403804938448
ESPARTO|201906|9.35018619100516|13.902680803967|5.20178830841054|15
ESPARTO|202105|113.425416071645|117.833515111182|109.122484276523|113.425416071645
ESPARTO|201606|2.13514692833645|3.14225833989141|0|0
ESPARTO|201810|4.01313156540911|8.41472633302767|0|0
ESPARTO|201507|1.14485026667511|5.58514986210111|0|0
ESPARTO|201509|0.119253804996152|4.35012090636669|0|0
ESPARTO|201612|2.02151963944242|6.15668894453525|0|1
ESPARTO|201603|1.43667705963841|5.81215795697787|0|3
ESPARTO|201704|3.83265714362476|8.26727571515529|0|5
ESPARTO|201804|3.07164587986601|7.22767194930213|0|5
ESPARTO|201607|3.1090210265582|7.73430435325674|0|2
ESPARTO|201910|4.19577666820564|8.46731077946236|0|0
ESPARTO|201609|3.77810770392121|8.14393713774165|0|0
ESPARTO|201707|1.24476923926866|5.83163702025911|0|0
ESPARTO|201902|2.13514692833645|3.05321929353448|0|0
ESPARTO|201912|2.13514692833645|6.56557259803739|0|1
ESPARTO|201903|2.13514692833645|3.43513342843284|0|0
ESPARTO|201909|2.13514692833645|0.779387565267041|0|0
ESPARTO|201708|3.26583623387238|7.70461296551141|0|8
