Código,Descripción del producto,Mes,value,YYYY,MM,CADENA_PRODUCTIVA_ADR
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201903,0,2019,03,BROCOLI
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201903,0,2019,03,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201903,0,2019,03,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201903,0,2019,03,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201903,0,2019,03,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201903,0,2019,03,APIO
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201903,1,2019,03,ESPINACA
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201903,0,2019,03,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201903,0,2019,03,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201903,0,2019,03,GARBANZO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201903,0,2019,03,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201903,0,2019,03,BANANITO
080410,"Dátiles, frescos o secos",201903,0,2019,03,DATIL
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201903,0,2019,03,MANDARINA
080610,Uvas frescas,201903,1,2019,03,UVA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201903,0,2019,03,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201903,0,2019,03,DURAZNO
080940,"Ciruelas y endrinas, frescas",201903,1,2019,03,CIRUELA
081010,"Fresas ""frutillas"", frescas",201903,6,2019,03,FRESA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201903,1,2019,03,FRAMBUESA
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201903,0,2019,03,PIMENTON
090500,Vainilla,201903,0,2019,03,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201903,0,2019,03,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201903,0,2019,03,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201903,0,2019,03,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201903,0,2019,03,TRIGO
100300,Cebada,201903,0,2019,03,CEBADA
100400,Avena,201903,0,2019,03,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201903,0,2019,03,ARROZ
100700,Sorgo de grano (granífero),201903,0,2019,03,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201903,0,2019,03,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201903,0,2019,03,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201903,0,2019,03,MANI
120600,"Semilla de girasol, incluso quebrantada",201903,0,2019,03,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201903,0,2019,03,AGUAJE
120730,Semilla de ricino,201903,0,2019,03,HIGUERILLA
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201903,0,2019,03,AJONJOLI
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201903,0,2019,03,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201903,0,2019,03,STEVIA
090111,Café sin tostar ni descafeinar,201904,176879,2019,04,CAFE
080390,Plátanos frescos o secos (plátanos excl.),201904,99451,2019,04,PLATANO
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201904,51807,2019,04,ASTROMELIA
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201904,17400,2019,04,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201904,23644,2019,04,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201904,11575,2019,04,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201904,8288,2019,04,AGUACATE
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201904,6438,2019,04,PITAHAYA
080510,"Naranjas, frescas o secas",201904,285,2019,04,NARANJA
180310,"Pasta de cacao, sin desgrasar",201904,458,2019,04,CACAO
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201904,1030,2019,04,ANTURIO
080430,"Piñas ""ananás"", frescas o secas",201904,395,2019,04,PIÑA
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201904,226,2019,04,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201904,473,2019,04,GUAYABA
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201904,151,2019,04,PLANTULAS
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201904,0,2019,04,AGRAZ
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201904,69,2019,04,PUERRO
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201904,0,2019,04,ALFALFA
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201904,64,2019,04,BATATA
070200,Tomates frescos o refrigerados,201904,54,2019,04,TOMATE
080810,"Manzanas, frescas",201904,0,2019,04,MANZANA
100510,Semillas de maíz para la siembra,201904,2090,2019,04,MAIZ
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201904,82,2019,04,TE
080711,"Sandías, frescas",201904,35,2019,04,PATILLA
100850,"Quinua ""Chenopodium quinoa""",201904,0,2019,04,QUINUA
080720,"Papayas, frescas",201904,196,2019,04,PAPAYA
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201904,28,2019,04,AHUYAMA
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201904,0,2019,04,LENTEJA
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201904,19,2019,04,AJI
070700,"Pepinos y pepinillos, frescos o refrigerados",201904,9,2019,04,PEPINO COHOMBRO
080719,"Melones, frescos (exc. sandías)",201904,12,2019,04,MELON
080420,"Higos, frescos o secos",201904,8,2019,04,HIGO
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201904,0,2019,04,ARVEJA
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201904,17,2019,04,PAPA
080540,"Toronjas o pomelos, frescos o secos",201904,0,2019,04,POMELO
070511,"Lechugas repolladas, frescas o refrigeradas",201904,7,2019,04,ACHICORIA
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201904,2,2019,04,COCO
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201904,0,2019,04,NABO
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201904,0,2019,04,CHAMPIÑON
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201904,2,2019,04,COLIFLOR
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201904,1,2019,04,ACELGA
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201904,0,2019,04,ESPARTO
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201904,0,2019,04,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201904,46,2019,04,CADUCIFOLIOS
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201904,5,2019,04,ORQUIDEA
070320,Ajos frescos o refrigerados,201904,0,2019,04,AJO
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201904,0,2019,04,BROCOLI
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201904,4,2019,04,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201904,0,2019,04,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201904,0,2019,04,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201904,0,2019,04,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201904,1,2019,04,APIO
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201904,0,2019,04,ESPINACA
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201904,0,2019,04,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201904,0,2019,04,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201904,0,2019,04,GARBANZO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201904,90,2019,04,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201904,0,2019,04,BANANITO
080410,"Dátiles, frescos o secos",201904,0,2019,04,DATIL
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201904,0,2019,04,MANDARINA
080610,Uvas frescas,201904,6,2019,04,UVA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201904,0,2019,04,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201904,0,2019,04,DURAZNO
080940,"Ciruelas y endrinas, frescas",201904,4,2019,04,CIRUELA
081010,"Fresas ""frutillas"", frescas",201904,0,2019,04,FRESA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201904,0,2019,04,FRAMBUESA
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201904,0,2019,04,PIMENTON
090500,Vainilla,201904,0,2019,04,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201904,0,2019,04,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201904,0,2019,04,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201904,0,2019,04,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201904,0,2019,04,TRIGO
100300,Cebada,201904,0,2019,04,CEBADA
100400,Avena,201904,0,2019,04,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201904,0,2019,04,ARROZ
100700,Sorgo de grano (granífero),201904,0,2019,04,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201904,0,2019,04,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201904,0,2019,04,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201904,0,2019,04,MANI
120600,"Semilla de girasol, incluso quebrantada",201904,0,2019,04,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201904,0,2019,04,AGUAJE
120730,Semilla de ricino,201904,0,2019,04,HIGUERILLA
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201904,0,2019,04,AJONJOLI
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201904,0,2019,04,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201904,0,2019,04,STEVIA
090111,Café sin tostar ni descafeinar,201905,135769,2019,05,CAFE
080390,Plátanos frescos o secos (plátanos excl.),201905,112874,2019,05,PLATANO
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201905,95530,2019,05,ASTROMELIA
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201905,25397,2019,05,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201905,39717,2019,05,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201905,17011,2019,05,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201905,6223,2019,05,AGUACATE
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201905,5584,2019,05,PITAHAYA
080510,"Naranjas, frescas o secas",201905,276,2019,05,NARANJA
180310,"Pasta de cacao, sin desgrasar",201905,251,2019,05,CACAO
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201905,1182,2019,05,ANTURIO
080430,"Piñas ""ananás"", frescas o secas",201905,757,2019,05,PIÑA
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201905,230,2019,05,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201905,771,2019,05,GUAYABA
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201905,187,2019,05,PLANTULAS
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201905,0,2019,05,AGRAZ
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201905,68,2019,05,PUERRO
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201905,0,2019,05,ALFALFA
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201905,93,2019,05,BATATA
070200,Tomates frescos o refrigerados,201905,72,2019,05,TOMATE
080810,"Manzanas, frescas",201905,38,2019,05,MANZANA
100510,Semillas de maíz para la siembra,201905,0,2019,05,MAIZ
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201905,29,2019,05,TE
080711,"Sandías, frescas",201905,25,2019,05,PATILLA
100850,"Quinua ""Chenopodium quinoa""",201905,0,2019,05,QUINUA
080720,"Papayas, frescas",201905,11,2019,05,PAPAYA
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201905,7,2019,05,AHUYAMA
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201905,0,2019,05,LENTEJA
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201905,17,2019,05,AJI
070700,"Pepinos y pepinillos, frescos o refrigerados",201905,1,2019,05,PEPINO COHOMBRO
080719,"Melones, frescos (exc. sandías)",201905,10,2019,05,MELON
080420,"Higos, frescos o secos",201905,32,2019,05,HIGO
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201905,2,2019,05,ARVEJA
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201905,6,2019,05,PAPA
080540,"Toronjas o pomelos, frescos o secos",201905,13,2019,05,POMELO
070511,"Lechugas repolladas, frescas o refrigeradas",201905,4,2019,05,ACHICORIA
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201905,0,2019,05,COCO
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201905,2,2019,05,NABO
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201905,0,2019,05,CHAMPIÑON
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201905,1,2019,05,COLIFLOR
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201905,1,2019,05,ACELGA
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201905,8,2019,05,ESPARTO
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201905,0,2019,05,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201905,44,2019,05,CADUCIFOLIOS
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201905,1,2019,05,ORQUIDEA
070320,Ajos frescos o refrigerados,201905,0,2019,05,AJO
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201905,0,2019,05,BROCOLI
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201905,3,2019,05,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201905,0,2019,05,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201905,0,2019,05,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201905,0,2019,05,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201905,1,2019,05,APIO
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201905,0,2019,05,ESPINACA
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201905,0,2019,05,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201905,0,2019,05,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201905,0,2019,05,GARBANZO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201905,0,2019,05,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201905,0,2019,05,BANANITO
080410,"Dátiles, frescos o secos",201905,0,2019,05,DATIL
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201905,0,2019,05,MANDARINA
080610,Uvas frescas,201905,3,2019,05,UVA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201905,0,2019,05,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201905,0,2019,05,DURAZNO
080940,"Ciruelas y endrinas, frescas",201905,2,2019,05,CIRUELA
081010,"Fresas ""frutillas"", frescas",201905,0,2019,05,FRESA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201905,0,2019,05,FRAMBUESA
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201905,0,2019,05,PIMENTON
090500,Vainilla,201905,0,2019,05,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201905,0,2019,05,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201905,0,2019,05,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201905,0,2019,05,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201905,0,2019,05,TRIGO
100300,Cebada,201905,0,2019,05,CEBADA
100400,Avena,201905,0,2019,05,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201905,0,2019,05,ARROZ
100700,Sorgo de grano (granífero),201905,0,2019,05,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201905,0,2019,05,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201905,0,2019,05,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201905,0,2019,05,MANI
120600,"Semilla de girasol, incluso quebrantada",201905,0,2019,05,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201905,0,2019,05,AGUAJE
120730,Semilla de ricino,201905,0,2019,05,HIGUERILLA
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201905,139,2019,05,AJONJOLI
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201905,0,2019,05,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201905,0,2019,05,STEVIA
090111,Café sin tostar ni descafeinar,201906,143000,2019,06,CAFE
080390,Plátanos frescos o secos (plátanos excl.),201906,53898,2019,06,PLATANO
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201906,76120,2019,06,ASTROMELIA
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201906,16650,2019,06,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201906,27417,2019,06,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201906,10421,2019,06,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201906,5835,2019,06,AGUACATE
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201906,6634,2019,06,PITAHAYA
080510,"Naranjas, frescas o secas",201906,297,2019,06,NARANJA
180310,"Pasta de cacao, sin desgrasar",201906,315,2019,06,CACAO
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201906,900,2019,06,ANTURIO
080430,"Piñas ""ananás"", frescas o secas",201906,377,2019,06,PIÑA
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201906,207,2019,06,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201906,894,2019,06,GUAYABA
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201906,66,2019,06,PLANTULAS
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201906,0,2019,06,AGRAZ
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201906,66,2019,06,PUERRO
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201906,2,2019,06,ALFALFA
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201906,26,2019,06,BATATA
070200,Tomates frescos o refrigerados,201906,140,2019,06,TOMATE
080810,"Manzanas, frescas",201906,0,2019,06,MANZANA
100510,Semillas de maíz para la siembra,201906,0,2019,06,MAIZ
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201906,23,2019,06,TE
080711,"Sandías, frescas",201906,39,2019,06,PATILLA
100850,"Quinua ""Chenopodium quinoa""",201906,0,2019,06,QUINUA
080720,"Papayas, frescas",201906,24,2019,06,PAPAYA
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201906,14,2019,06,AHUYAMA
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201906,0,2019,06,LENTEJA
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201906,22,2019,06,AJI
070700,"Pepinos y pepinillos, frescos o refrigerados",201906,10,2019,06,PEPINO COHOMBRO
080719,"Melones, frescos (exc. sandías)",201906,10,2019,06,MELON
080420,"Higos, frescos o secos",201906,30,2019,06,HIGO
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201906,2,2019,06,ARVEJA
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201906,15,2019,06,PAPA
080540,"Toronjas o pomelos, frescos o secos",201906,14,2019,06,POMELO
070511,"Lechugas repolladas, frescas o refrigeradas",201906,3,2019,06,ACHICORIA
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201906,1,2019,06,COCO
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201906,1,2019,06,NABO
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201906,2,2019,06,CHAMPIÑON
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201906,0,2019,06,COLIFLOR
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201906,0,2019,06,ACELGA
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201906,15,2019,06,ESPARTO
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201906,0,2019,06,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201906,5,2019,06,CADUCIFOLIOS
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201906,1,2019,06,ORQUIDEA
070320,Ajos frescos o refrigerados,201906,0,2019,06,AJO
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201906,0,2019,06,BROCOLI
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201906,0,2019,06,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201906,0,2019,06,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201906,0,2019,06,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201906,0,2019,06,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201906,1,2019,06,APIO
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201906,0,2019,06,ESPINACA
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201906,0,2019,06,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201906,0,2019,06,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201906,0,2019,06,GARBANZO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201906,0,2019,06,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201906,0,2019,06,BANANITO
080410,"Dátiles, frescos o secos",201906,13,2019,06,DATIL
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201906,0,2019,06,MANDARINA
080610,Uvas frescas,201906,1,2019,06,UVA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201906,0,2019,06,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201906,0,2019,06,DURAZNO
080940,"Ciruelas y endrinas, frescas",201906,2,2019,06,CIRUELA
081010,"Fresas ""frutillas"", frescas",201906,1,2019,06,FRESA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201906,0,2019,06,FRAMBUESA
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201906,1,2019,06,PIMENTON
090500,Vainilla,201906,0,2019,06,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201906,0,2019,06,CARDAMOMO
