mes_anio|cadena_cultivo|promedio_exportaciones|promedio_exportaciones_superior|promedio_exportaciones_inferior|valor_real|mes_anio1
201503|STEVIA|-0.12045166831442|0.646702580099422|-0.880849600088412|0|2015-03-01
201503|TE|26.858140345783|51.4589009753616|3.71493773917525|34|2015-03-01
201503|TOMATE|-11.0096057712963|24.0503662716051|-47.3735660390378|9|2015-03-01
201503|TRIGO|0|0|0|0|2015-03-01
201503|UVA|2.9988270415991|9.1769549727828|-3.65371860989338|1|2015-03-01
201503|VAINILLA|0|0|0|0|2015-03-01
201504|ACELGA|0.214485737860942|0.875728723519824|-0.47429050033449|0|2015-04-01
201504|ACHICORIA|19.5554198856655|32.9862122139883|6.42280483904581|9|2015-04-01
201504|AGRAZ|-10.6265609901364|22.0577616378035|-42.3012252898287|0|2015-04-01
201504|AGUACATE|2314.34241641927|4094.39633042589|578.350756721738|2100|2015-04-01
201504|AGUAJE|0|0|0|0|2015-04-01
201504|AHUYAMA|1.75023262340678|10.7981183307944|-7.16412395884114|0|2015-04-01
201504|AJI|10.3002079605865|15.8105104744614|4.57789542653724|3|2015-04-01
201504|AJO|6.26227214820349|34.7273830383966|-21.4819646621911|1|2015-04-01
201504|AJONJOLI|-12.0362287043629|6.05383028851169|-29.1284429484466|0|2015-04-01
201504|ALCACHOFA|0|0|0|0|2015-04-01
201504|ALFALFA|7.92411663607633|23.7982745129567|-9.43320062266711|20|2015-04-01
201504|ANIS|0|0|0|0|2015-04-01
201504|ANON|384.687761658596|518.665496529733|234.0271449544|539|2015-04-01
201504|ANTURIO|477.486928272374|796.924208353251|167.775004725159|0|2015-04-01
201504|APIO|-0.235250793736087|7.13905797946333|-7.41882967703806|0|2015-04-01
201504|ARROZ|1.90780260162165|8.45257249070231|-5.35992341073482|0|2015-04-01
201504|ARVEJA|-0.713630793736176|1.46839731282664|-2.74290228687136|0|2015-04-01
201504|ASPARRAGUS|0.183620704596327|1.06770831448563|-0.607621193703559|0|2015-04-01
201504|ASTROMELIA|43059.4589061056|52700.9624900683|32322.3807005278|52922|2015-04-01
201504|AVENA|0|0|0|0|2015-04-01
201504|BANANITO|0|0|0|0|2015-04-01
201504|BATATA|26.4285919830398|50.6087900315743|1.51382389344318|43|2015-04-01
201504|BERENJENA|0.242790998927372|1.22745715941585|-0.732482470433472|0|2015-04-01
201504|BROCOLI|1.10990870550245|5.6605188126955|-3.73221255553957|0|2015-04-01
201504|CAÑA AZUCARERA|0|0|0|0|2015-04-01
201504|CACAO|947.528178955698|1187.73780742848|709.793926733491|846|2015-04-01
201504|CADUCIFOLIOS|44.576209063272|76.2463603882755|15.1462496123007|53|2015-04-01
201504|CAFE|185425.515077479|225869.107693397|145093.713284303|177275|2015-04-01
201504|CARDAMOMO|0|0|0|0|2015-04-01
201504|CEBADA|0|0|0|0|2015-04-01
201504|CEBOLLA|-0.0240003537280407|0.123037258246838|-0.188865224663599|0|2015-04-01
201504|CENTENO|-1.43822420184739|4.20461289250787|-6.63140566498892|0|2015-04-01
201504|CHACHAFRUTO|1.55853313856723|3.78281241120363|-0.50194293451652|1|2015-04-01
201504|CHAMPIÑON|47.4699664098338|144.213763466937|-55.3255299507237|4|2015-04-01
201504|CIRUELA|6.11711509260599|11.0938394998151|1.17225835078804|1|2015-04-01
201504|CLAVEL|15783.1003185509|17416.4504293185|13916.7348731333|17400|2015-04-01
201504|COCO|-0.135160902598534|0.905552356693558|-1.26612714210427|0|2015-04-01
201504|COLIFLOR|5.21679849232857|12.3644981652934|-1.75260128674704|0|2015-04-01
201504|CRISANTEMOS|10835.1105165309|12328.9818856276|9467.49366610533|11004|2015-04-01
201504|DATIL|-1.16386903261616|0.904978090014642|-3.25769875416931|0|2015-04-01
201504|DURAZNO|0|0|0|0|2015-04-01
201504|ESPARTO|6.19448362179605|10.5039547387738|1.89314346282844|5|2015-04-01
201504|ESPINACA|1.3974062596574|2.32990526237745|0.512350640972712|1|2015-04-01
201504|FRAMBUESA|2.2822431804263|3.83676076866974|0.791421908388547|3|2015-04-01
201504|FRESA|17.6109128309999|40.761825589919|-4.93850397712611|20|2015-04-01
201504|GARBANZO|0|0|0|0|2015-04-01
201504|GIRASOL|0.329306961880739|0.988493209550457|-0.292684343984543|0|2015-04-01
201504|GUAYABA|22.1459601748395|190.583852234933|-155.528002851941|78|2015-04-01
201504|HABA|0.0588913154724555|0.183881533326745|-0.0679472309683265|0|2015-04-01
201504|HIGO|11.5918938431532|23.496200254817|-0.357515472576674|23|2015-04-01
201504|HIGUERILLA|0.0181608526059738|0.145900919160273|-0.112867904470538|0|2015-04-01
201504|HORTALIZAS VARIAS|0|0|0|0|2015-04-01
201504|LENTEJA|-17.4175010051558|69.72946283598|-104.802161906884|0|2015-04-01
201504|MACADAMIA|6.34338008607218|53.4082658497132|-33.9163209371536|0|2015-04-01
201504|MAIZ|4918.07357380245|6296.99609944569|3562.55873440403|7565|2015-04-01
201504|MANDARINA|3.6170937514129|15.600026881601|-8.79014779696625|0|2015-04-01
201504|MANI|0|0|0|0|2015-04-01
201504|MANZANA|21.3965258475597|55.5635628225278|-14.5171663070742|0|2015-04-01
201504|MELON|-27.4561958500314|136.603207030891|-200.443950335712|3|2015-04-01
201504|NABO|1.09867557754841|2.07092110529828|0.109581783793956|1|2015-04-01
201504|NARANJA|143.34726359293|322.933668016651|-51.5449503552392|334|2015-04-01
201504|ORQUIDEA|3.18590947950453|5.29389738084037|0.996094357501333|2|2015-04-01
201504|PAPA|10.3841856786023|52.303158413528|-29.4213429113962|4|2015-04-01
201504|PAPAYA|16.8917979026285|423.967936420103|-350.895212621447|19|2015-04-01
201504|PATILLA|-1.9900545619833|12.1295553124203|-15.4231751615799|0|2015-04-01
201504|PEPINO COHOMBRO|-0.0607851559666992|3.2925244208814|-3.38388686166762|0|2015-04-01
201504|PERA|0|0|0|0|2015-04-01
201504|PEREJIL|0|0|0|0|2015-04-01
201504|PIÑA|630.902183925814|988.009074939794|297.254375551326|434|2015-04-01
201504|PIMENTON|2.47001951942771|6.39118841122069|-1.4920703903689|0|2015-04-01
201504|PITAHAYA|3349.20652601959|4375.2618798166|2437.87494321528|3267|2015-04-01
201504|PLANTULAS|76.0698436838643|242.257535579368|-93.8137891211776|52|2015-04-01
201504|PLATANO|99378.3077335149|119129.182787126|79306.4007713021|94071|2015-04-01
201504|POMELO|-3.47463409873397|1.41603825712576|-7.74407285809154|0|2015-04-01
201504|PUERRO|24.6614605405636|66.950207532147|-18.163019791429|2|2015-04-01
201504|QUINUA|86.0107904948922|117.287782143641|55.4709279021263|75|2015-04-01
201504|ROSA|23510.7029958935|27796.2576337552|19017.2089698369|28520|2015-04-01
201504|SORGO|0|0|0|0|2015-04-01
201504|SOYA|0|0|0|0|2015-04-01
201504|STEVIA|-0.128379556329667|0.618831038221387|-0.839360583577629|0|2015-04-01
201504|TE|46.8038208288362|70.8209742300839|25.0603122297802|10|2015-04-01
201504|TOMATE|-12.004244993988|23.9713471161735|-46.6162308096931|2|2015-04-01
201504|TRIGO|0|0|0|0|2015-04-01
201504|UVA|5.75509820857167|12.6934628589925|-1.21262280346745|0|2015-04-01
201504|VAINILLA|0|0|0|0|2015-04-01
201505|ACELGA|0.140892535482578|0.800198422820879|-0.496282698327655|0|2015-05-01
201505|ACHICORIA|15.3976650741139|27.4631629398607|2.8791493460675|0|2015-05-01
201505|AGRAZ|-9.43604174733158|25.5754031766762|-44.7427379810498|0|2015-05-01
201505|AGUACATE|269.658647449841|1924.84085849723|-1359.87642856526|1080|2015-05-01
201505|AGUAJE|0|0|0|0|2015-05-01
201505|AHUYAMA|-4.86441984757485|4.44132415958086|-13.4517707859419|2|2015-05-01
201505|AJI|6.41274046846503|11.6007014724962|0.757530205475735|0|2015-05-01
201505|AJO|12.4068513002827|40.035558827037|-18.1469918588646|17|2015-05-01
201505|AJONJOLI|44.5596293302854|62.1971880071981|25.8276611400595|0|2015-05-01
201505|ALCACHOFA|0|0|0|0|2015-05-01
201505|ALFALFA|14.5030958411897|29.6292956609798|-1.84996822926085|29|2015-05-01
201505|ANIS|0|0|0|0|2015-05-01
201505|ANON|172.196790127989|323.359543875367|32.2499060230484|80|2015-05-01
201505|ANTURIO|495.408627797426|829.839283481142|174.307983261132|13|2015-05-01
201505|APIO|-0.011901307318433|6.88172034043184|-7.33504549973163|0|2015-05-01
201505|ARROZ|8.82085753519528|15.7838353232846|1.65245500751839|20|2015-05-01
201505|ARVEJA|0.477987053040633|2.67042602952164|-1.7295116480308|0|2015-05-01
201505|ASPARRAGUS|0.393574444211405|1.22603715059226|-0.485259527250395|0|2015-05-01
201505|ASTROMELIA|79297.714481303|89241.0159038997|69813.3586422824|73981|2015-05-01
201505|AVENA|0|0|0|0|2015-05-01
201505|BANANITO|0|0|0|0|2015-05-01
201505|BATATA|27.1205819510877|51.0581608787497|4.32887182319867|5|2015-05-01
201505|BERENJENA|0.448205687220486|1.37074739799026|-0.585453715350346|0|2015-05-01
201505|BROCOLI|6.95109719896545|11.5688772344207|2.33499195806449|16|2015-05-01
201505|CAÑA AZUCARERA|0|0|0|0|2015-05-01
201505|CACAO|599.55899332416|827.911781134733|394.187146178168|323|2015-05-01
201505|CADUCIFOLIOS|20.557265019168|50.6361335247119|-6.93153243116465|19|2015-05-01
201505|CAFE|175762.539733986|216481.267922847|134060.87684552|190448|2015-05-01
201505|CARDAMOMO|0|0|0|0|2015-05-01
201505|CEBADA|0|0|0|0|2015-05-01
201505|CEBOLLA|-0.0252657811979269|0.124907258332343|-0.180261911678339|0|2015-05-01
201505|CENTENO|-1.0664389627145|4.25566070134298|-6.75110420393742|0|2015-05-01
201505|CHACHAFRUTO|2.97829291763009|5.29824043666706|0.84913346137605|3|2015-05-01
201505|CHAMPIÑON|46.0603222118619|149.75568987559|-50.8293910492767|9|2015-05-01
201505|CIRUELA|4.27660517311527|9.28119284720021|-0.845856507195373|0|2015-05-01
201505|CLAVEL|22555.454203333|24339.5361876989|20604.8280989827|22175|2015-05-01
201505|COCO|-0.381629627872227|0.695578949130169|-1.54501378350582|0|2015-05-01
201505|COLIFLOR|5.59516314001226|12.9257718655088|-1.52832284984068|0|2015-05-01
201505|CRISANTEMOS|16266.7401475124|17666.4060005323|14824.7103602377|15029|2015-05-01
201505|DATIL|-1.32291829656669|0.593670588283432|-3.25888400671773|0|2015-05-01
201505|DURAZNO|0|0|0|0|2015-05-01
201505|ESPARTO|4.84488455590368|9.33480703092503|0.551406792444443|1|2015-05-01
201505|ESPINACA|1.1167274098924|2.0715491843731|0.248137334654441|0|2015-05-01
201505|FRAMBUESA|0.503274757014545|2.0501794540925|-1.00064963449414|0|2015-05-01
201505|FRESA|14.736567458094|37.720278565461|-7.61732726708386|14|2015-05-01
201505|GARBANZO|0|0|0|0|2015-05-01
201505|GIRASOL|0.269183656341213|0.905973428772076|-0.357800553732319|0|2015-05-01
201505|GUAYABA|131.538298137916|305.812076998082|-42.1838291911803|60|2015-05-01
201505|HABA|0.0586275524739066|0.20001948065104|-0.0683819330305127|0|2015-05-01
201505|HIGO|22.8161736832912|33.9627554565756|11.9693299802214|20|2015-05-01
201505|HIGUERILLA|-0.000163155540573258|0.137215182829523|-0.130802160829944|0|2015-05-01
201505|HORTALIZAS VARIAS|0|0|0|0|2015-05-01
201505|LENTEJA|-3.68853694504133|84.2160243320615|-94.8964341388213|1|2015-05-01
201505|MACADAMIA|-28.6703802631279|14.8756798416277|-73.5518557401067|0|2015-05-01
201505|MAIZ|609.606409512648|2064.49549498572|-720.723354526554|2417|2015-05-01
201505|MANDARINA|9.23789461243276|21.8115756598|-3.01898754363773|15|2015-05-01
201505|MANI|0|0|0|0|2015-05-01
201505|MANZANA|38.3619512012649|72.5102097413495|3.21964006393041|0|2015-05-01
201505|MELON|-22.8740802506525|140.762311065012|-191.996365367301|4|2015-05-01
201505|NABO|1.12032953785911|2.11159905256178|0.0883315158627553|0|2015-05-01
201505|NARANJA|21.0938868074142|193.598221326683|-162.956938865812|193|2015-05-01
201505|ORQUIDEA|1.22188739405234|3.39488366226803|-0.927246603924983|2|2015-05-01
201505|PAPA|9.4647446320339|46.9858763863064|-30.0890765228742|1|2015-05-01
201505|PAPAYA|-39.7993477038537|354.189774965487|-403.670368943261|15|2015-05-01
201505|PATILLA|-12.5975443874679|1.2738532778694|-27.4053699958257|0|2015-05-01
201505|PEPINO COHOMBRO|-4.00740245060258|-0.424764210033771|-7.34616772414045|1|2015-05-01
201505|PERA|0|0|0|0|2015-05-01
201505|PEREJIL|0|0|0|0|2015-05-01
201505|PIÑA|611.240279662575|945.442002108853|269.053594695657|104|2015-05-01
201505|PIMENTON|-0.0671648519221286|3.85084602468731|-3.88295023088388|0|2015-05-01
201505|PITAHAYA|3570.33985282097|4581.5625176259|2651.84654153542|4095|2015-05-01
201505|PLANTULAS|95.761855567486|267.835952411406|-80.2949193519514|88|2015-05-01
201505|PLATANO|91243.8305113259|111355.550972169|73581.8512224859|62319|2015-05-01
201505|POMELO|1.70018022208591|6.50859236019629|-3.13823097288188|0|2015-05-01
201505|PUERRO|23.3183446245616|65.9129804575046|-17.9509822593824|3|2015-05-01
201505|QUINUA|71.9710830524531|102.167497439264|40.7420128869761|73|2015-05-01
201505|ROSA|34492.8328432071|39256.9927456455|30342.739228287|32087|2015-05-01
201505|SORGO|0|0|0|0|2015-05-01
201505|SOYA|0|0|0|0|2015-05-01
201505|STEVIA|-0.127343583627609|0.65885443908421|-0.85366014191132|0|2015-05-01
201505|TE|5.9150167409844|30.3472619274784|-16.5095978711073|12|2015-05-01
201505|TOMATE|-8.90846115020327|26.4384464647826|-44.4967883344841|2|2015-05-01
201505|TRIGO|0|0|0|0|2015-05-01
201505|UVA|2.15085084200194|9.45394833357866|-5.1475579423356|0|2015-05-01
201505|VAINILLA|0|0|0|0|2015-05-01
201506|ACELGA|-0.173734912330375|0.484911054650637|-0.845068967503856|0|2015-06-01
201506|ACHICORIA|22.7725395000087|35.4124809538815|9.39041636963968|11|2015-06-01
201506|AGRAZ|-11.8978870629455|20.503405248089|-45.1416340263909|0|2015-06-01
201506|AGUACATE|-85.6988673970509|1629.12826576136|-1813.68477202812|188|2015-06-01
201506|AGUAJE|0|0|0|0|2015-06-01
201506|AHUYAMA|-1.68951405373163|7.35403764127169|-10.7137240768239|1|2015-06-01
201506|AJI|9.02605100619634|13.8290573960761|3.83303513800484|7|2015-06-01
201506|AJO|6.2092935353043|34.7757456309579|-21.647551285696|1|2015-06-01
201506|AJONJOLI|-11.8868634331465|5.4132274945554|-29.5224017010307|0|2015-06-01
201506|ALCACHOFA|0|0|0|0|2015-06-01
201506|ALFALFA|6.80302223074957|24.3782594310939|-10.2323951642688|0|2015-06-01
201506|ANIS|0|0|0|0|2015-06-01
201506|ANON|154.849913845562|294.796793789672|16.8389467722993|103|2015-06-01
201506|ANTURIO|398.545548783732|720.614540073075|84.337327689206|0|2015-06-01
201506|APIO|-0.0762350437256578|6.72612580511764|-6.74910676046703|0|2015-06-01
201506|ARROZ|-0.30678671739201|6.68913814736051|-6.93260808600834|0|2015-06-01
201506|ARVEJA|0.764872212830651|3.18672249955111|-1.56181450970474|0|2015-06-01
201506|ASPARRAGUS|0.593605748536867|1.45014726389561|-0.265155912797391|0|2015-06-01
201506|ASTROMELIA|63782.5831815725|74496.9984228155|52864.4185817847|46023|2015-06-01
201506|AVENA|0|0|0|0|2015-06-01
201506|BANANITO|0|0|0|0|2015-06-01
201506|BATATA|10.6082362509173|33.802122746715|-14.1738071828909|58|2015-06-01
201506|BERENJENA|0.644382707043102|1.55322777818642|-0.35969999763055|0|2015-06-01
201506|BROCOLI|-0.0650050914857432|4.73502749997927|-4.47916946715445|0|2015-06-01
201506|CAÑA AZUCARERA|0|0|0|0|2015-06-01
201506|CACAO|500.599797418927|719.393382607311|279.730893766268|179|2015-06-01
201506|CADUCIFOLIOS|0.339944533442498|29.9923988214671|-28.5771668776659|6|2015-06-01
201506|CAFE|142274.621885205|186687.148796236|104217.972761679|155986|2015-06-01
201506|CARDAMOMO|0|0|0|0|2015-06-01
201506|CEBADA|0|0|0|0|2015-06-01
201506|CEBOLLA|-0.0250139634886015|0.115350383944055|-0.174706115283032|0|2015-06-01
201506|CENTENO|-0.836465522612901|4.49815433028482|-5.984033500938|0|2015-06-01
201506|CHACHAFRUTO|0.941951615570049|3.10171236956454|-1.15003282675214|1|2015-06-01
201506|CHAMPIÑON|82.3576424811293|192.71227914171|-22.3753873899692|16|2015-06-01
201506|CIRUELA|4.00367950227203|9.30932869167822|-1.07023266230433|1|2015-06-01
201506|CLAVEL|15418.194844837|17293.1202871182|13620.6377933188|15729|2015-06-01
201506|COCO|-0.610842979235407|0.400040976541742|-1.69769156769928|0|2015-06-01
201506|COLIFLOR|4.10603889339041|11.1450385236155|-2.64671582812113|0|2015-06-01
201506|CRISANTEMOS|11038.9893685892|12518.5055581766|9603.22464969237|10181|2015-06-01
201506|DATIL|3.95683044326632|5.94449001626212|2.00860403735716|0|2015-06-01
201506|DURAZNO|0|0|0|0|2015-06-01
201506|ESPARTO|13.2407412746348|17.6875358646111|8.80256420365427|9|2015-06-01
201506|ESPINACA|1.00844481006658|1.89682167784792|0.0823692683056506|1|2015-06-01
201506|FRAMBUESA|1.04275066325694|2.49605366879624|-0.463736234146468|0|2015-06-01
201506|FRESA|17.2466509763971|39.9395058629214|-6.36186752430749|14|2015-06-01
201506|GARBANZO|0|0|0|0|2015-06-01
201506|GIRASOL|0.730771814805518|1.36340361251828|0.112998520328736|0|2015-06-01
201506|GUAYABA|292.72292322916|466.317613676958|114.494394865783|141|2015-06-01
201506|HABA|0.0495258200098531|0.180240404620833|-0.0844455869256633|0|2015-06-01
201506|HIGO|46.3685366757873|58.2283884846524|35.708662963036|58|2015-06-01
201506|HIGUERILLA|-0.0135055577652606|0.127629030877712|-0.142471727793385|0|2015-06-01
201506|HORTALIZAS VARIAS|0|0|0|0|2015-06-01
201506|LENTEJA|-0.191245083012667|85.4514636176677|-89.7054934108313|0|2015-06-01
201506|MACADAMIA|-25.3813800459412|19.1637417024429|-68.380421424372|0|2015-06-01
201506|MAIZ|1598.99755764668|2912.63846411262|174.536275514605|1713|2015-06-01
201506|MANDARINA|3.79981475436544|15.2988583876065|-8.37091899791317|0|2015-06-01
201506|MANI|0|0|0|0|2015-06-01
201506|MANZANA|15.9390367233907|53.8555913196501|-17.8278409990275|23|2015-06-01
201506|MELON|-17.5986404844994|131.708431994893|-184.793918040926|6|2015-06-01
201506|NABO|0.985512607567928|1.76702889820296|-0.0460948048381249|0|2015-06-01
201506|NARANJA|14.4858097339843|202.111879481489|-155.735045927658|158|2015-06-01
201506|ORQUIDEA|1.637659604715|3.88212013298814|-0.555895974279907|0|2015-06-01
201506|PAPA|15.5993963466833|58.1910939704838|-25.7549369522821|6|2015-06-01
201506|PAPAYA|-75.9362569537231|297.483099402834|-458.739738882066|0|2015-06-01
201506|PATILLA|-4.32885889770464|11.4008447343212|-18.3300876518885|0|2015-06-01
201506|PEPINO COHOMBRO|0.670986807624896|4.04763358517786|-2.90119507884213|0|2015-06-01
201506|PERA|0|0|0|0|2015-06-01
201506|PEREJIL|0|0|0|0|2015-06-01
201506|PIÑA|491.452807070707|859.793334187637|110.32814828456|259|2015-06-01
201506|PIMENTON|0.603723271764609|4.57678982322683|-3.44148862611194|0|2015-06-01
201506|PITAHAYA|4512.96167545729|5553.74165932303|3583.46439254712|5110|2015-06-01
201506|PLANTULAS|30.1025615596312|205.867441267085|-143.669297287084|122|2015-06-01
201506|PLATANO|52406.8287109321|70949.0726359753|34091.8493561479|64119|2015-06-01
201506|POMELO|1.91389424002173|6.60095099426033|-2.80025640149484|0|2015-06-01
201506|PUERRO|37.767064706767|81.7573435445265|-5.36972670027942|78|2015-06-01
201506|QUINUA|57.0149901676752|86.9553090388386|28.2581984577429|62|2015-06-01
201506|ROSA|27043.3032370672|31347.0977693912|22477.3440305188|23059|2015-06-01
201506|SORGO|0|0|0|0|2015-06-01
201506|SOYA|0|0|0|0|2015-06-01
201506|STEVIA|1.05223595257469|1.73112817469302|0.298294146976703|0|2015-06-01
201506|TE|31.0557096722393|54.3826274711903|8.60713196672337|35|2015-06-01
201506|TOMATE|15.1875498579223|52.5710585563091|-19.3207950129283|1|2015-06-01
201506|TRIGO|0|0|0|0|2015-06-01
201506|UVA|13.8174137908469|20.5707469046257|7.26903699320494|29|2015-06-01
201506|VAINILLA|0|0|0|0|2015-06-01
201507|ACELGA|0.259886064058525|0.938084438131902|-0.391774316439254|0|2015-07-01
201507|ACHICORIA|28.8137862645387|41.1849824464017|15.8298201899816|10|2015-07-01
201507|AGRAZ|-17.0225974031981|19.6094809506767|-49.7830212795307|0|2015-07-01
201507|AGUACATE|-32.4630302961007|1766.49541404692|-1644.48137855612|37|2015-07-01
201507|AGUAJE|0|0|0|0|2015-07-01
201507|AHUYAMA|-0.313980221285662|8.32753298309509|-9.98604038147144|3|2015-07-01
201507|AJI|3.29245864976339|8.65028004298687|-1.51411670622249|3|2015-07-01
201507|AJO|9.06360703570987|38.6069532420016|-17.9337868664209|1|2015-07-01
201507|AJONJOLI|-10.2088302160742|8.18052738983657|-27.2715597221655|0|2015-07-01
201507|ALCACHOFA|0|0|0|0|2015-07-01
