AP_Numero_BP;AP_ID_ADR;AP_CADENA_PRODUCTIVA_ADR;AP_Id_Predio;AP_Departamento;AP_Municipio;AP_Longitud_Predio 12;AP_Latitud_Predio 13;AP_Longitud_Predio 13;AP_Latitud_Predio 14;AP_Longitud_Predio 14;AP_Latitud_Predio 15;AP_Latitud_Predio 16;AP_Latitud_Predio 17;AP_Latitud_Predio 18;AP_Latitud_Predio 19;AP_Latitud_Predio 20;AP_Latitud_Predio 21;AP_Latitud_Predio 22;AP_Latitud_Predio 23;AP_Latitud_Predio 24;AP_Latitud_Predio 25
348;1;AGRICOLA;1;ANTIOQUIA;Yarumal;-75.42997222;6.975586111;-75.44735556;6.976361111;-75.46163056;6.977997222;-75.47949167;6.978825;;;;;;;;
322;1;AGRICOLA;1;ANTIOQUIA;Uramita;-76.11541142;6.936547151;-76.11485586;6.936758262;-76.11483919;6.934991596;-76.11431419;6.935297151;;;;;;;;
322;1;AGRICOLA;2;ANTIOQUIA;Uramita;-76.11351975;6.937444373;-76.11311142;6.937822151;-76.11264753;6.936524929;-76.11192808;6.937244373;;;;;;;;
322;1;AGRICOLA;3;ANTIOQUIA;Uramita;-76.11304475;6.938058262;-76.11306697;6.938772151;-76.11196419;6.938733262;-76.11181697;6.937538818;;;;;;;;
322;1;AGRICOLA;4;ANTIOQUIA;Uramita;-76.11615582;6.934944373;-76.11673082;6.934299929;-76.11622804;6.933519373;-76.11552249;6.934080484;;;;;;;;
322;1;AGRICOLA;5;ANTIOQUIA;Uramita;-76.14813391;6.844147889;-76.14634224;6.845831222;-76.14632522;6.844359;-76.14778391;6.842831222;;;;;;;;
322;1;AGRICOLA;6;ANTIOQUIA;Uramita;-76.1143086;6.93778604;-76.11458638;6.937813818;-76.11468364;6.937324929;-76.11407253;6.937130484;;;;;;;;
322;1;AGRICOLA;7;ANTIOQUIA;Uramita;-76.18323583;6.86679363;-76.18274139;6.865613074;-76.18303861;6.866657519;-76.18422055;6.866626963;;;;;;;;
322;1;AGRICOLA;8;ANTIOQUIA;Uramita;-76.11483919;6.940630484;-76.11468364;6.939994373;-76.11373086;6.940002707;-76.11408919;6.941094373;;;;;;;;
322;1;AGRICOLA;9;ANTIOQUIA;Uramita;-76.1490478;6.843209;-76.14813391;6.844147889;-76.14778391;6.842831222;-76.14868669;6.842247889;;;;;;;;
322;1;AGRICOLA;10;ANTIOQUIA;Uramita;-76.11615582;6.934944373;-76.11673082;6.934299929;-76.11622804;6.933519373;-76.11552249;6.934080484;;;;;;;;
322;1;AGRICOLA;11;ANTIOQUIA;Uramita;-76.11940304;6.932333167;-76.11882919;6.931485944;-76.11798638;6.932047056;-76.11845304;6.932902611;;;;;;;;
322;1;AGRICOLA;12;ANTIOQUIA;Uramita;-76.14583911;6.845803444;-76.14524189;6.845828444;-76.14571967;6.844386778;-76.14520022;6.844331222;;;;;;;;
322;1;AGRICOLA;13;ANTIOQUIA;Uramita;-76.15007002;6.842792333;-76.1490478;6.843209;-76.14868669;6.842247889;-76.14924502;6.842145111;;;;;;;;
322;1;AGRICOLA;14;ANTIOQUIA;Uramita;-76.1490478;6.843209;-76.14813391;6.844147889;-76.14949502;6.844214556;-76.14852836;6.845164556;;;;;;;;
322;1;AGRICOLA;15;ANTIOQUIA;Uramita;-76.14634224;6.845831222;-76.14583911;6.845803444;-76.14632522;6.844359;-76.14571967;6.844386778;;;;;;;;
322;1;AGRICOLA;16;ANTIOQUIA;Uramita;-76.11845304;6.932902611;-76.11947804;6.932569278;-76.11953082;6.933513722;-76.11853082;6.934097056;;;;;;;;
322;1;AGRICOLA;17;ANTIOQUIA;Uramita;-76.11918642;6.934402611;-76.11797527;6.9355415;-76.11846419;6.935780389;-76.11968642;6.935050261;;;;;;;;
322;1;AGRICOLA;18;ANTIOQUIA;Uramita;-76.12368642;6.935353039;-76.12118086;6.935035372;-76.12160027;6.933896483;-76.12389471;6.934583983;;;;;;;;
322;1;AGRICOLA;19;ANTIOQUIA;Uramita;-76.12362249;6.93400065;-76.1220836;6.933983983;-76.12404471;6.931922872;-76.12181693;6.932331206;;;;;;;;
322;1;AGRICOLA;20;ANTIOQUIA;Uramita;-76.1253536;6.932786761;-76.12749527;6.933367565;-76.12795082;6.932164539;-76.12746183;6.930833983;;;;;;;;
322;1;AGRICOLA;21;ANTIOQUIA;Uramita;-76.12552027;6.929772872;-76.12740638;6.929658983;-76.12751749;6.930797872;-76.12557027;6.930936761;;;;;;;;
322;1;AGRICOLA;22;ANTIOQUIA;Uramita;-76.12447804;6.931114539;-76.12333693;6.931003428;-76.12346471;6.92952565;-76.12325822;6.929711761;;;;;;;;
322;1;AGRICOLA;23;ANTIOQUIA;Uramita;-76.14583391;6.843616178;-76.14545613;6.842541178;-76.14600891;6.842393956;-76.1463978;6.843282844;;;;;;;;
322;1;AGRICOLA;24;ANTIOQUIA;Uramita;-76.14399653;6.84293384;-76.14376042;6.844119951;-76.14490486;6.8439634;-76.14506133;6.842546733;;;;;;;;
322;1;AGRICOLA;25;ANTIOQUIA;Uramita;-76.18417475;6.87064622;-76.18500808;6.870906644;-76.18389697;6.870090664;-76.18442006;6.871000109;;;;;;;;
322;1;AGRICOLA;26;ANTIOQUIA;Uramita;-76.18607297;6.87324515;-76.18635075;6.873097928;-76.18579519;6.873014594;-76.1869063;6.874125706;;;;;;;;
322;1;AGRICOLA;27;ANTIOQUIA;Uramita;-76.18319745;6.86574347;-76.18291967;6.866021248;-76.18197245;6.865465692;-76.18180856;6.865465692;;;;;;;;
322;1;AGRICOLA;28;ANTIOQUIA;Uramita;-76.17826769;6.865404772;-76.17860463;6.865224217;-76.17897689;6.865824217;-76.17871333;6.86605065;;;;;;;;
322;1;AGRICOLA;29;ANTIOQUIA;Uramita;-76.18283812;6.869393889;-76.18256034;6.869116111;-76.18313122;6.868852222;-76.18364368;6.869256056;;;;;;;;
322;1;AGRICOLA;30;ANTIOQUIA;Uramita;-76.18467173;6.873248417;-76.18578284;6.872692861;-76.1849495;6.872970639;-76.18560614;6.872553972;;;;;;;;
322;1;AGRICOLA;31;ANTIOQUIA;Uramita;-76.1861159;6.868781328;-76.18583812;6.86825355;-76.18525479;6.868467022;-76.1855159;6.869050772;;;;;;;;
322;1;AGRICOLA;32;ANTIOQUIA;Uramita;-76.18076409;6.866097994;-76.18077103;6.866367439;-76.18020853;6.866570911;-76.17965298;6.865995217;;;;;;;;
322;1;AGRICOLA;33;ANTIOQUIA;Uramita;-76.17876409;6.86832855;-76.17951409;6.867731328;-76.17884742;6.868134106;-76.17959742;6.86783355;;;;;;;;
322;1;AGRICOLA;34;ANTIOQUIA;Uramita;-76.18108713;6.87050755;-76.18104824;6.87150755;-76.18049269;6.870674217;-76.18133991;6.87110755;;;;;;;;
173;1;AGRICOLA;1;ANTIOQUIA;Taraza;-75.50952778;7.715833333;-75.50952778;7.715972222;-75.50930556;7.715972222;-75.50930556;7.715805556;-75.51494444;7.716638889;-75.51494444;7.716777778;-75.51486111;7.716777778;-75.51486111;7.716638889
145;1;AGRICOLA;1;ANTIOQUIA;Fredonia;-75.727675;5.908395;-75.72830556;5.908102778;-75.72787222;5.907544444;-75.72758859;5.90530556;;;;;;;;
145;1;AGRICOLA;2;ANTIOQUIA;Fredonia;-75.72767778;5.908853333;-75.72734722;5.908111111;-75.72691667;5.90763889;-75.72705633;5.907602778;;;;;;;;
145;1;AGRICOLA;3;ANTIOQUIA;Fredonia;-75.67666667;5.918055556;-75.67676389;5.914227778;-75.67704167;5.914852778;-75.67687778;5.914430556;;;;;;;;
145;1;AGRICOLA;4;ANTIOQUIA;Fredonia;-75.67555556;5.899444444;-75.676175;5.89925;-75.67615;5.899761111;-75.67567778;5.898683333;;;;;;;;
145;1;AGRICOLA;5;ANTIOQUIA;Fredonia;-75.67636889;5.9;-75.67643306;5.900594444;-75.67688699;5.900544444;-75.67710278;5.900141667;;;;;;;;
145;1;AGRICOLA;6;ANTIOQUIA;Fredonia;-75.67583333;5.911111111;-75.67463333;5.9108;-75.674575;5.911647222;-75.67570556;5.911708333;;;;;;;;
145;1;AGRICOLA;7;ANTIOQUIA;Fredonia;-75.68138869;5.908888989;-75.68155833;5.909219444;-75.68128056;5.909513889;-75.68106111;5.909311111;;;;;;;;
145;1;AGRICOLA;8;ANTIOQUIA;Fredonia;-75.66638333;5.894536869;-75.66623611;5.894327778;-75.66633611;5.8941;-75.66661944;5.894416667;;;;;;;;
145;1;AGRICOLA;9;ANTIOQUIA;Fredonia;-75.67444444;5.9025;-75.67352222;5.902925;-75.67391944;5.902302776;-75.67338833;5.902539689;;;;;;;;
145;1;AGRICOLA;10;ANTIOQUIA;Fredonia;-75.67222222;5.910277776;-75.67293689;5.909772222;-75.67273889;5.909336111;-75.67218889;5.909752778;;;;;;;;
145;1;AGRICOLA;11;ANTIOQUIA;Fredonia;-75.67083333;5.899055556;-75.67032222;5.898227778;-75.67115279;5.897719444;-75.67047222;5.897736111;;;;;;;;
145;1;AGRICOLA;12;ANTIOQUIA;Fredonia;-75.67194444;5.895;-75.67206944;5.894991667;-75.67200556;5.894638889;-75.67188611;5.894855556;;;;;;;;
145;1;AGRICOLA;13;ANTIOQUIA;Fredonia;-75.66583333;5.895;-75.66592222;5.894547222;-75.665675;5.894975;-75.665775;5.894586111;;;;;;;;
145;1;AGRICOLA;14;ANTIOQUIA;Fredonia;-75.6775;5.900555556;-75.67851111;5.900702778;-75.67849444;5.900252778;-75.67801944;5.900315;;;;;;;;
145;1;AGRICOLA;15;ANTIOQUIA;Fredonia;-75.643152;5.939437;-75.643086;5.939474;-75.643115;5.939386;-75.643166;5.939423;;;;;;;;
145;1;AGRICOLA;16;ANTIOQUIA;Fredonia;-75.64661667;5.9413;-75.646377;5.941214;-75.646436;5.940966;-75.646712;5.941015;;;;;;;;
145;1;AGRICOLA;17;ANTIOQUIA;Fredonia;-75.68763056;5.909761111;-75.6876333;5.909944444;-75.68742222;5.9088975;-75.68743333;5.908719444;;;;;;;;
145;1;AGRICOLA;18;ANTIOQUIA;Fredonia;-75.68443056;5.92879792;-75.68564167;5.92485;-75.68526111;5.925138889;-75.68543889;5.924644444;;;;;;;;
145;1;AGRICOLA;19;ANTIOQUIA;Fredonia;-75.68824167;5.906723333;-75.687775;5.906811111;-75.68771111;5.906494444;-75.68796944;5.906319444;;;;;;;;
145;1;AGRICOLA;20;ANTIOQUIA;Fredonia;-75.69083333;5.903611111;-75.69127778;5.903833333;-75.69120878;5.903533333;-75.690875;5.903944444;;;;;;;;
145;1;AGRICOLA;21;ANTIOQUIA;Fredonia;-75.65305556;5.951111111;-75.66113889;5.950788889;-75.66049722;5.950991667;-75.66073333;5.950666667;;;;;;;;
145;1;AGRICOLA;22;ANTIOQUIA;Fredonia;-75.65472222;5.95;-75.66049167;5.949888899;-75.66053611;5.950180556;-75.66098889;5.949777778;;;;;;;;
145;1;AGRICOLA;23;ANTIOQUIA;Fredonia;-75.72665278;5.924011944;-75.72689187;5.924111111;-75.72702222;5.924341667;-75.7268889;5.924294444;;;;;;;;
145;1;AGRICOLA;24;ANTIOQUIA;Fredonia;-75.72703889;5.923923611;-75.72713889;5.923638889;-75.72712389;5.923452778;-75.72715278;5.923861112;;;;;;;;
145;1;AGRICOLA;25;ANTIOQUIA;Fredonia;-75.73555556;5.9038275;-75.73458056;5.903316667;-75.73371389;5.903247222;-75.73355;5.903722222;;;;;;;;
145;1;AGRICOLA;26;ANTIOQUIA;Fredonia;-75.72318611;5.911144444;-75.72341667;5.911847222;-75.72345833;5.911261111;-75.72321389;5.911363889;;;;;;;;
145;1;AGRICOLA;27;ANTIOQUIA;Fredonia;-75.66083333;5.918277778;-75.661;5.909577778;-75.661475;5.909358333;-75.66878861;5.909275;;;;;;;;
145;1;AGRICOLA;28;ANTIOQUIA;Fredonia;-75.65666667;5.890277778;-75.65606389;5.891530556;-75.65558611;5.891561111;-75.65597222;5.89125;;;;;;;;
145;1;AGRICOLA;29;ANTIOQUIA;Fredonia;-75.65916667;5.893333333;-75.65634167;5.893752778;-75.65558611;5.891561111;-75.65597222;5.89125;;;;;;;;
145;1;AGRICOLA;30;ANTIOQUIA;Fredonia;-75.65583333;5.901388889;-75.656475;5.901336111;-75.65636667;5.901025;-75.65579167;5.901161111;;;;;;;;
145;1;AGRICOLA;31;ANTIOQUIA;Fredonia;-75.63277779;5.892222222;-75.63294444;5.892447222;-75.63347222;5.892027778;-75.6336;5.892583333;;;;;;;;
145;1;AGRICOLA;32;ANTIOQUIA;Montebello;-75.50583333;5.88;-75.50555556;5.880044444;-75.50594167;5.885130556;-75.5054;5.880783333;;;;;;;;
145;1;AGRICOLA;33;ANTIOQUIA;Montebello;-75.51333333;5.890555556;-75.51361111;5.890555556;-75.51365;5.891030556;-75.51315556;5.891025;;;;;;;;
145;1;AGRICOLA;34;ANTIOQUIA;Montebello;-75.50416667;5.914166667;-75.50444444;5.914166667;-75.50518889;5.9147;-75.50518889;5.914152778;;;;;;;;
145;1;AGRICOLA;35;ANTIOQUIA;Montebello;-75.50027778;5.912777778;-75.5;5.912777778;-75.500775;5.91223333;-75.50018611;5.911908333;;;;;;;;
145;1;AGRICOLA;36;ANTIOQUIA;Montebello;-75.50044444;5.923361111;-75.50026;5.92352;-75.50041;5.92332;-75.50069;5.9234;;;;;;;;
145;1;AGRICOLA;37;ANTIOQUIA;Montebello;-75.50138889;5.916444444;-75.50131;5.91656;-75.50138;5.91663;-75.50145;5.91664;;;;;;;;
145;1;AGRICOLA;38;ANTIOQUIA;Montebello;-75.49936111;5.913305556;-75.49936;5.9133;-75.499361;5.913385;-75.499234;5.913398;;;;;;;;
145;1;AGRICOLA;39;ANTIOQUIA;Montebello;-75.50047222;5.9115;-75.508394;5.911536;-75.508423;5.911651;-75.500552;5.911636;;;;;;;;
145;1;AGRICOLA;40;ANTIOQUIA;Montebello;-75.48888889;5.928611111;-75.48888889;5.929722222;-75.48891111;5.929519444;-75.48926111;5.928941667;;;;;;;;
145;1;AGRICOLA;41;ANTIOQUIA;Montebello;-75.53861111;5.933055556;-75.53916667;5.933055556;-75.53928611;5.934216667;-75.53848056;5.934055556;;;;;;;;
145;1;AGRICOLA;42;ANTIOQUIA;Montebello;-75.53861111;5.931666667;-75.53833333;5.931388889;-75.53816389;5.931997222;-75.53761389;5.9319;;;;;;;;
145;1;AGRICOLA;43;ANTIOQUIA;Montebello;-75.52925;5.938527778;-75.52913889;5.942861111;-75.53088889;5.935611111;-75.5275;5.938333333;;;;;;;;
145;1;AGRICOLA;44;ANTIOQUIA;Montebello;-75.53583333;5.932194444;-75.53669444;5.932833333;-75.51916667;5.931991667;-75.53416667;5.932194444;;;;;;;;
145;1;AGRICOLA;45;ANTIOQUIA;Montebello;-75.53797222;5.9325;-75.54225;5.932547222;-75.53916667;5.932283333;-75.53829722;5.932311111;;;;;;;;
145;1;AGRICOLA;46;ANTIOQUIA;Montebello;-75.49;5.924722222;-75.49;5.925;-75.49050833;5.924583333;-75.49008856;5.924244444;;;;;;;;
145;1;AGRICOLA;47;ANTIOQUIA;Montebello;-75.48972222;5.925555556;-75.48616667;5.925555556;-75.48565;5.924911111;-75.48910556;5.925075;;;;;;;;
145;1;AGRICOLA;48;ANTIOQUIA;Montebello;-75.49719444;5.931222222;-75.497149;5.931362;-75.497106;5.93119;-75.497249;5.931419;;;;;;;;
145;1;AGRICOLA;49;ANTIOQUIA;Montebello;-75.49016667;5.923977;-75.490104;5.924106;-75.490163;5.924208;-75.49825;5.924186;;;;;;;;
145;1;AGRICOLA;50;ANTIOQUIA;Montebello;-75.48861111;5.919166667;-75.48833333;5.918972222;-75.48881389;5.918975;-75.4886;5.918825;;;;;;;;
145;1;AGRICOLA;51;ANTIOQUIA;Montebello;-75.51551944;5.958186111;-75.51575;5.951152778;-75.518525;5.951319444;-75.515875;5.951888333;;;;;;;;
145;1;AGRICOLA;52;ANTIOQUIA;Montebello;-75.54401944;5.9185;-75.54388056;5.918316667;-75.54411944;5.918422222;-75.54424444;5.918382778;;;;;;;;
145;1;AGRICOLA;53;ANTIOQUIA;Montebello;-75.54286111;5.922455556;-75.54306944;5.922027778;-75.54261111;5.9221;-75.54244444;5.922483333;;;;;;;;
145;1;AGRICOLA;54;ANTIOQUIA;Montebello;-75.50002778;5.918166667;-75.499955;5.918235;-75.499983;5.918235;-75.508826;5.918034;;;;;;;;
145;1;AGRICOLA;55;ANTIOQUIA;Montebello;-75.52972222;5.929166667;-75.52888889;5.929166667;-75.52941667;5.929869444;-75.52821389;5.929794444;;;;;;;;
145;1;AGRICOLA;56;ANTIOQUIA;Montebello;-75.52916667;5.938611111;-75.52944444;5.938333333;-75.52983056;5.938688889;-75.52941667;5.938941667;;;;;;;;
145;1;AGRICOLA;57;ANTIOQUIA;Montebello;-75.53361111;5.926111111;-75.53388889;5.92555556;-75.53316111;5.926088889;-75.53339444;5.925388889;;;;;;;;
145;1;AGRICOLA;58;ANTIOQUIA;Montebello;-75.53858333;5.931527778;-75.51671944;5.930972222;-75.53876667;5.931636889;-75.53580556;5.931111111;;;;;;;;
145;1;AGRICOLA;59;ANTIOQUIA;Montebello;-75.51952778;5.898861111;-75.51949;5.899007;-75.51959;5.898864;-75.519389;5.898878;;;;;;;;
145;1;AGRICOLA;60;ANTIOQUIA;Montebello;-75.51161111;5.899916667;-75.511556;5.900038;-75.511642;5.900096;-75.511527;5.901527;;;;;;;;
145;1;AGRICOLA;61;ANTIOQUIA;Montebello;-75.52720278;5.949541667;-75.52722778;5.949425;-75.52691944;5.9496;-75.52690833;5.949263889;;;;;;;;
145;1;AGRICOLA;62;ANTIOQUIA;Montebello;-75.54356389;5.942680556;-75.54323333;5.942538889;-75.54388333;5.942625;-75.54357778;5.942913889;;;;;;;;
145;1;AGRICOLA;63;ANTIOQUIA;Montebello;-75.49916667;5.913055556;-75.49972222;5.913055556;-75.499875;5.912716667;-75.49913333;5.912619444;;;;;;;;
145;1;AGRICOLA;64;ANTIOQUIA;Montebello;-75.55385;5.963129;-75.553735;5.963215;-75.553664;5.963129;-75.55385;5.963158;;;;;;;;
145;1;AGRICOLA;65;ANTIOQUIA;Montebello;-75.53844444;5.932602778;-75.53638889;5.932255556;-75.53372222;5.932377778;-75.51888889;5.932747722;;;;;;;;
145;1;AGRICOLA;66;ANTIOQUIA;Montebello;-75.53861111;5.93222222;-75.53833333;5.9322222;-75.53805556;5.932888889;-75.53772222;5.932861111;;;;;;;;
145;1;AGRICOLA;67;ANTIOQUIA;Montebello;-75.54813889;5.945833333;-75.548021;5.945958;-75.548036;5.946087;-75.548179;5.946159;;;;;;;;
145;1;AGRICOLA;68;ANTIOQUIA;Montebello;-75.528;5.953861111;-75.527928;5.953994;-75.527985;5.954094;-75.5218;5.953994;;;;;;;;
145;1;AGRICOLA;69;ANTIOQUIA;Montebello;-75.50916667;5.904944444;-75.509095;5.905058;-75.509052;5.904944;-75.50931;5.904915;;;;;;;;
145;1;AGRICOLA;70;ANTIOQUIA;Montebello;-75.50555556;5.903055556;-75.50583333;5.902777778;-75.50502778;5.903277778;-75.50519444;5.902777778;;;;;;;;
346;1;AGRICOLA;1;ARAUCA;Tame;-71.39280556;6.500141667;-71.39575;6.503527778;-71.3965;6.500216667;-71.39408333;6.504277778;;;;;;;;
346;1;AGRICOLA;2;ARAUCA;Fortul;-71.63808333;6.780805556;-71.63769444;6.7815;-71.63047222;6.777666667;-71.63361111;6.777194444;;;;;;;;
346;1;AGRICOLA;3;ARAUCA;Tame;-71.40005833;6.497361111;-71.38601944;6.494444444;-71.38601944;6.497361111;-71.40258333;6.496027778;;;;;;;;
346;1;AGRICOLA;4;ARAUCA;Tame;-71.508;6.645972222;-71.46572222;6.638722222;-71.47744444;6.631722222;-71.50266667;6.63925;;;;;;;;
346;1;AGRICOLA;5;ARAUCA;Tame;-71.41608333;6.500027778;-71.41416667;6.498777778;-71.41455556;6.497055556;-71.41708333;6.498555556;;;;;;;;
346;1;AGRICOLA;6;ARAUCA;Tame;-71.39891667;6.493222222;-71.39577778;6.493111111;-71.39544444;6.494277778;-71.39727778;6.4945;;;;;;;;
346;1;AGRICOLA;7;ARAUCA;Tame;-71.38605556;6.479638889;-71.38563889;6.480555556;-71.38430556;6.479722222;-71.38536111;6.47875;;;;;;;;
346;1;AGRICOLA;8;ARAUCA;Tame;-71.41608333;6.500027778;-71.41416667;6.498777778;-71.41455556;6.497055556;-71.41708333;6.498555556;;;;;;;;
346;1;AGRICOLA;9;ARAUCA;Tame;-71.39577778;6.493111111;-71.39544444;6.494277778;-71.38516667;6.49325;-71.38508333;6.491805556;;;;;;;;
346;1;AGRICOLA;10;ARAUCA;Tame;-71.41670278;6.489444444;-71.41685833;6.489694444;-71.41844444;6.487333333;-71.42116667;6.488222222;;;;;;;;
346;1;AGRICOLA;11;ARAUCA;Tame;-71.56255556;6.635027778;-71.53152778;6.650055556;-71.53616667;6.631666667;-71.55327778;6.627333333;;;;;;;;
346;1;AGRICOLA;12;ARAUCA;Tame;-71.61644444;6.63;-71.59805556;6.626194444;-71.59608333;6.616444444;-71.61269444;6.615333333;;;;;;;;
346;1;AGRICOLA;13;ARAUCA;Fortul;-71.65233333;6.772111111;-71.64908333;6.773833333;-71.64594444;6.772138889;-71.65;6.770583333;;;;;;;;
346;1;AGRICOLA;14;ARAUCA;Tame;-71.41608333;6.500027778;-71.41416667;6.498777778;-71.41455556;6.497055556;-71.41708333;6.498555556;;;;;;;;
346;1;AGRICOLA;15;ARAUCA;Fortul;-71.65233333;6.772111111;-71.64908333;6.773833333;-71.64594444;6.772138889;-71.65;6.770583333;;;;;;;;
346;1;AGRICOLA;16;ARAUCA;Tame;-71.41863889;6.479916667;-71.41886111;6.482305556;-71.419;6.483055556;-71.41916667;6.480777778;;;;;;;;
346;1;AGRICOLA;17;ARAUCA;Tame;-71.41016667;6.498388889;-71.40902778;6.499972222;-71.40627778;6.4985;-71.40913889;6.49625;;;;;;;;
346;1;AGRICOLA;18;ARAUCA;Fortul;-71.65538611;6.766552778;-71.65468889;6.767027778;-71.65391111;6.766425;-71.65483333;6.765994444;;;;;;;;
346;1;AGRICOLA;19;ARAUCA;Fortul;-71.63769444;6.781555556;-71.63608333;6.783388889;-71.62866667;6.779944444;-71.63055556;6.777666667;;;;;;;;
346;1;AGRICOLA;20;ARAUCA;Tame;-71.39891667;6.493222222;-71.39577778;6.493111111;-71.39544444;6.494277778;-71.39727778;6.497;;;;;;;;
346;1;AGRICOLA;21;ARAUCA;Fortul;-71.65610833;6.768252778;-71.65577778;6.767294444;-71.65738333;6.766441667;-71.65804722;6.767544444;;;;;;;;
346;1;AGRICOLA;22;ARAUCA;Fortul;-71.65894444;6.758111111;-71.65741667;6.7565;-71.65877778;6.755722222;-71.66041667;6.756638889;;;;;;;;
346;1;AGRICOLA;23;ARAUCA;Tame;-71.37344444;6.481583333;-71.36838889;6.481861111;-71.36333333;6.469472222;-71.36869444;6.468583333;;;;;;;;
346;1;AGRICOLA;24;ARAUCA;Tame;-71.39891667;6.493222222;-71.39577778;6.493111111;-71.39544444;6.494;-71.39727778;6.4945;;;;;;;;
346;1;AGRICOLA;25;ARAUCA;Tame;-71.39891667;6.493222222;-71.39577778;6.493111111;-71.39544444;6.494277778;-71.39727778;6.4945;;;;;;;;
49;1;AGRICOLA;1;ATLANTICO;Ponedera;-74.78663333;10.53572222;;;;;;;;;;;;;;
49;1;AGRICOLA;3;ATLANTICO;Ponedera;-74.816;10.63607222;;;;;;;;;;;;;;
49;1;AGRICOLA;2;ATLANTICO;Ponedera;-74.77606944;10.63303056;;;;;;;;;;;;;;
49;1;AGRICOLA;4;ATLANTICO;Ponedera;-74.78683333;10.62391667;;;;;;;;;;;;;;
49;1;AGRICOLA;5;ATLANTICO;Ponedera;-74.77560556;10.62368889;;;;;;;;;;;;;;
49;1;AGRICOLA;6;ATLANTICO;Ponedera;-74.77183333;10.62855556;;;;;;;;;;;;;;
49;1;AGRICOLA;7;ATLANTICO;Ponedera;-74.77213333;10.62538889;;;;;;;;;;;;;;
49;1;AGRICOLA;8;ATLANTICO;Ponedera;-74.77274444;10.54241111;;;;;;;;;;;;;;
49;1;AGRICOLA;9;ATLANTICO;Ponedera;-74.78013333;10.54133333;;;;;;;;;;;;;;
49;1;AGRICOLA;10;ATLANTICO;Ponedera;-74.77016667;10.53579167;;;;;;;;;;;;;;
49;1;AGRICOLA;11;ATLANTICO;Ponedera;-74.77891667;10.57949444;;;;;;;;;;;;;;
49;1;AGRICOLA;12;ATLANTICO;Ponedera;-74.81505556;10.64008333;;;;;;;;;;;;;;
49;1;AGRICOLA;13;ATLANTICO;Ponedera;-74.77455556;10.55919444;;;;;;;;;;;;;;
49;1;AGRICOLA;14;ATLANTICO;Ponedera;-74.81361111;10.63785556;;;;;;;;;;;;;;
49;1;AGRICOLA;15;ATLANTICO;Ponedera;-74.80697222;10.52272222;;;;;;;;;;;;;;
49;1;AGRICOLA;16;ATLANTICO;Ponedera;-74.81702778;10.54422222;;;;;;;;;;;;;;
49;1;AGRICOLA;17;ATLANTICO;Ponedera;-74.80372222;10.52641667;;;;;;;;;;;;;;
49;1;AGRICOLA;18;ATLANTICO;Ponedera;-74.81227778;10.53016667;;;;;;;;;;;;;;
49;1;AGRICOLA;19;ATLANTICO;Ponedera;-74.80519444;10.53286111;;;;;;;;;;;;;;
49;1;AGRICOLA;20;ATLANTICO;Ponedera;-74.80680556;10.52752778;;;;;;;;;;;;;;
49;1;AGRICOLA;21;ATLANTICO;Ponedera;-74.77283333;10.53561111;;;;;;;;;;;;;;
49;1;AGRICOLA;22;ATLANTICO;Ponedera;-74.79041667;10.53675;;;;;;;;;;;;;;
49;1;AGRICOLA;23;ATLANTICO;Ponedera;-74.77788889;10.54233333;;;;;;;;;;;;;;
49;1;AGRICOLA;24;ATLANTICO;Ponedera;-74.77277778;10.53188889;;;;;;;;;;;;;;
49;1;AGRICOLA;25;ATLANTICO;Ponedera;-74.8075;10.52038889;;;;;;;;;;;;;;
49;1;AGRICOLA;26;ATLANTICO;Ponedera;-74.78575;10.53675;;;;;;;;;;;;;;
49;1;AGRICOLA;27;ATLANTICO;Ponedera;-74.79071667;10.5345;;;;;;;;;;;;;;
49;1;AGRICOLA;28;ATLANTICO;Ponedera;-74.76688889;10.53783333;;;;;;;;;;;;;;
49;1;AGRICOLA;29;ATLANTICO;Ponedera;-74.79155556;10.54141667;;;;;;;;;;;;;;
49;1;AGRICOLA;30;ATLANTICO;Ponedera;-74.78091667;10.58886111;;;;;;;;;;;;;;
49;1;AGRICOLA;31;ATLANTICO;Ponedera;-74.77288889;10.55497222;;;;;;;;;;;;;;
49;1;AGRICOLA;32;ATLANTICO;Ponedera;-74.76941667;10.54472222;;;;;;;;;;;;;;
49;1;AGRICOLA;33;ATLANTICO;Ponedera;-74.78352778;10.54697222;;;;;;;;;;;;;;
49;1;AGRICOLA;34;ATLANTICO;Ponedera;-74.78541111;10.53675;;;;;;;;;;;;;;
49;1;AGRICOLA;35;ATLANTICO;Ponedera;-74.818;10.517;;;;;;;;;;;;;;
49;1;AGRICOLA;36;ATLANTICO;Ponedera;-74.76430556;10.55086111;;;;;;;;;;;;;;
49;1;AGRICOLA;37;ATLANTICO;Ponedera;-74.80347222;10.52477778;;;;;;;;;;;;;;
49;1;AGRICOLA;38;ATLANTICO;Ponedera;-74.80136111;10.52722222;;;;;;;;;;;;;;
49;1;AGRICOLA;39;ATLANTICO;Ponedera;-74.81024444;10.53527778;;;;;;;;;;;;;;
49;1;AGRICOLA;40;ATLANTICO;Ponedera;-74.78977222;10.53544444;;;;;;;;;;;;;;
49;1;AGRICOLA;41;ATLANTICO;Ponedera;-74.77252778;10.55372222;;;;;;;;;;;;;;
