Id_Usuario;Sexo;Tipo_Poblacional;Discapacidad;Departamento;Municipio;Vereda;Predio;Cadena_Productiva;C1A1;C2A1;C3A1;C4A1;C5A1;C6A1;C7A1;C8A1;C9A1;C10A1;NA1;C1A2;C2A2;C3A2;C4A2;C5A2;C6A2;C7A2;NA2;C1A3;C2A3;C3A3;C4A3;C5A3;NA3;C1A4;C2A4;C3A4;C4A4;NA4;C1A5;C2A5;C3A5;C4A5;NA5;CLAS_GRAL;CADENA_PRODUCTIVA_ADR;ID_ADR;Tipo de proyecto
3700;M;NINGUNA;NO;BOLIVAR;13873;LIMON;NO TIENE;MAIZ;3;3;2;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;MAIZ;012504;Asistencia Tecnica
3701;M;NINGUNA;NO;BOLIVAR;13873;ALGARROBO;PESCADERO;MAIZ;4;4;2;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
3702;M;NINGUNA;NO;BOLIVAR;13873;ALGARROBO;NO TIENE;MAIZ;3;3;1;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
3704;F;NINGUNA;NO;BOLIVAR;13430;SANTA FE;LA PLAYA;MAIZ;4;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
3708;F;NINGUNA;NO;BOLIVAR;13430;PUERTO KENNEDY;EL PARAISO;MAIZ;4;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
3711;F;NINGUNA;NO;BOLIVAR;13468;AGRÍCOLA;MAÍZ;MAIZ;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
3713;F;NINGUNA;NO;BOLIVAR;13468;RINCONADA;KARATE;MAIZ;4;4;1;1;2;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2;2;1;1;1;2;2;2;1;1;MAIZ;012504;Asistencia Tecnica
3715;F;NINGUNA;NO;BOLIVAR;13468;AGRÍCOLA;MAÍZ;MAIZ;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
3735;F;NINGUNA;NO;BOLIVAR;13468;LA LOBATA;LA BENDICION DE DIOS;MAIZ;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
3743;F;NINGUNA;NO;BOLIVAR;13468;LA LOBATA;LA ESPERANZA;MAIZ;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
3744;F;NINGUNA;NO;BOLIVAR;13430;YATI;LA ESPERANZA;MAIZ;4;2;1;2;1;1;1;1;1;1;1;4;1;4;1;1;1;4;1;4;4;4;4;4;4;3;2;2;2;2;4;3;3;3;3;2;MAIZ;012504;Asistencia Tecnica
6679;F;INDÍGENA;NO;NARIÑO;52435;MALLAMA;CHIMBICAN;MAIZ;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
6719;F;INDÍGENA;NO;NARIÑO;52435;MALLAMA;MALLAMA;MAIZ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
6735;M;INDÍGENA;NO;NARIÑO;52435;EL ARCO;EL ARCO;MAIZ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;2;3;1;2;1;3;3;1;2;2;2;3;2;4;2;1;MAIZ;012504;Asistencia Tecnica
6896;M;INDÍGENA;NO;NARIÑO;52435;PUEBLO VIEJO;SAN RAMON;MAIZ;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
6899;M;INDÍGENA;NO;NARIÑO;52435;PUEBLO VIEJO;SAN RAMON;MAIZ;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;2;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
7995;M;INDÍGENA;NO;NARIÑO;52435;MALLAMA;QUILLO ALTO;MAIZ;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
8046;M;INDÍGENA;NO;NARIÑO;52435;EL GUABO;EL GUABO;MAIZ;1;1;1;1;1;1;1;1;1;1;1;4;4;4;1;2;1;1;2;1;1;1;1;2;1;3;1;1;1;1;1;1;1;4;1;1;MAIZ;012504;Asistencia Tecnica
8349;F;INDÍGENA;NO;NARIÑO;52435;MALLAMA;QUILLO ALTO;MAIZ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
8910;F;NINGUNA;NO;NARIÑO;52788;LA COCHA ;LOS DESMONTES;MAIZ;2;1;2;1;2;3;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;MAIZ;012504;Asistencia Tecnica
9233;F;NINGUNA;NO;NARIÑO;52381;BARRANCO;LAS PALMERAS;MAIZ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;3;3;1;2;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
9267;M;NINGUNA;NO;NARIÑO;52381;DUARTE;EL MOQUIÑO;MAIZ;2;3;2;2;1;2;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
9657;M;INDÍGENA;SI;NARIÑO;52435;SAN JORGE;LA VEGA SALADO;MAIZ;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
9665;M;INDÍGENA;NO;NARIÑO;52435;MALLAMA;CAPULI;MAIZ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;MAIZ;012504;Asistencia Tecnica
10115;M;NINGUNA;NO;NARIÑO;52506;SAN ANTONIO;SAN ANTONIO;MAIZ;2;3;2;1;2;3;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;3;1;1;1;MAIZ;012504;Asistencia Tecnica
10119;M;NINGUNA;SI;NARIÑO;52506;SAN MIGUEL;SAN JUAN;MAIZ;2;3;2;1;2;2;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;3;2;1;1;1;1;1;3;2;1;1;MAIZ;012504;Asistencia Tecnica
10127;M;NINGUNA;NO;NARIÑO;52506;CUNCHILA;LAS MERCEDES;MAIZ;2;1;2;1;2;2;1;1;1;2;1;1;2;2;1;1;1;4;1;1;1;2;1;2;1;3;2;2;1;1;2;2;2;1;1;1;MAIZ;012504;Asistencia Tecnica
10129;F;NINGUNA;NO;NARIÑO;52506;SAN MIGUEL;SAN JUAN;MAIZ;2;3;2;2;2;2;1;1;1;2;1;1;1;1;1;1;1;3;1;1;2;1;1;2;1;1;2;2;1;1;1;1;2;2;1;1;MAIZ;012504;Asistencia Tecnica
10131;F;NINGUNA;NO;NARIÑO;52506;CUNCHILA;LAS MERCEDES;MAIZ;2;3;2;1;2;2;1;1;1;2;1;1;2;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;1;1;2;2;3;2;2;1;MAIZ;012504;Asistencia Tecnica
2;M;NINGUNA;NO;BOLIVAR;13688;LA MENDOZA - SAN ISIDRO;LA ESPERANZA;PLATANO;4;3;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
3;M;NINGUNA;NO;BOLIVAR;13549;PALENQUITO;LA ESPERANZA;PLATANO;4;2;1;2;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
39;M;NINGUNA;NO;BOLIVAR;13780;EL PEÑON;LA PLAYA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
46;M;NINGUNA;NO;BOLIVAR;13042;SERENO - CARNIZALA;EL EDEN;PLATANO;3;2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
97;M;NINGUNA;NO;BOLIVAR;13549;LA UNION;LAS MERCEDES;PLATANO;3;2;2;2;2;2;2;1;2;1;1;3;2;2;2;2;1;2;1;1;1;1;1;3;1;2;2;2;2;2;2;2;1;2;1;1;PLATANO;011409;Asistencia Tecnica
100;M;NINGUNA;NO;BOLIVAR;13744;EL PIÑAL - SAN LUIS;SI SE PUEDE;PLATANO;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
166;M;NINGUNA;SI;BOLIVAR;13549;PALOMINO;EL PORVENIR;PLATANO;4;2;1;1;1;2;1;1;2;1;1;2;1;2;1;1;1;2;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
167;M;NINGUNA;NO;BOLIVAR;13549;PALOMINO;BELLA AURORA;PLATANO;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
168;M;NINGUNA;NO;BOLIVAR;13549;PALENQUITO;LA AVENTURA;PLATANO;4;3;2;2;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
250;M;NINGUNA;NO;BOLIVAR;13744;EL PIÑAL - SAN LUIS;LA ESPERANZA;PLATANO;3;3;2;2;2;1;1;1;1;3;1;1;1;1;1;2;1;1;1;1;1;2;1;2;1;2;3;2;1;1;1;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
302;M;NINGUNA;NO;BOLIVAR;13042; SANTO DOMINGO;LOTE DE TERRENO;PLATANO;4;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
345;M;NINGUNA;SI;BOLIVAR;13780;EL VESABIO;LA PARADA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
346;M;NINGUNA;NO;BOLIVAR;13780;EL VESABIO;BUENOS AIRES;PLATANO;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
401;M;NINGUNA;NO;BOLIVAR;13042;SERENO -CARNIZALA;LOTE DE TERRENO;PLATANO;3;2;2;1;2;2;1;2;2;1;1;3;2;1;1;2;1;2;1;2;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;PLATANO;011409;Asistencia Tecnica
406;M;NINGUNA;NO;BOLIVAR;13042;SERENO -CARNIZALA;LA FE;PLATANO;3;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;1;2;2;1;1;2;1;2;1;1;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
411;M;NINGUNA;NO;BOLIVAR;13042; CARNIZALA;LA RAZON;PLATANO;4;3;2;1;2;2;1;2;2;1;1;2;2;2;1;2;1;2;1;2;2;1;1;1;1;2;1;1;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
412;M;NINGUNA;NO;BOLIVAR;13042;SERENO -CARNIZALA;SI SE PUEDE;PLATANO;4;3;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;1;2;1;1;1;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
454;M;NINGUNA;NO;BOLIVAR;13744;EL PIÑAL - SAN LUIS;VILLA HERMOSA;PLATANO;3;3;1;2;2;1;1;1;1;1;1;3;1;3;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;3;1;1;PLATANO;011409;Asistencia Tecnica
455;M;NINGUNA;NO;BOLIVAR;13744;EL PIÑAL - SAN LUIS;SI SE PUEDE;PLATANO;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;1;1;4;1;1;PLATANO;011409;Asistencia Tecnica
471;M;NINGUNA;NO;BOLIVAR;13744;MATA BAMBU - ANIMAS ALTAS;EL DESEO;PLATANO;2;2;1;2;1;2;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
577;M;NINGUNA;NO;BOLIVAR;13549;LA VICTORIA;BRISAS DE PIKEN;PLATANO;4;3;2;2;1;1;2;1;2;1;1;3;2;4;2;1;1;1;1;2;2;1;1;3;1;2;2;2;2;2;2;2;1;2;1;1;PLATANO;011409;Asistencia Tecnica
579;M;NINGUNA;NO;BOLIVAR;13549;LA UNION;GAMBUSINA;PLATANO;4;3;2;2;2;2;2;1;1;1;1;1;2;4;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
585;M;NINGUNA;NO;BOLIVAR;13549;LA UNION;GAMBUSINA;PLATANO;3;3;2;2;2;2;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
589;M;NINGUNA;NO;BOLIVAR;13549;PALENQUITO;BUENOS AIRES;PLATANO;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
592;M;NINGUNA;NO;BOLIVAR;13549;LA VICTORIA;EL CUCHARO;PLATANO;4;3;2;2;1;2;2;1;1;1;1;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
594;M;NINGUNA;NO;BOLIVAR;13549;PALENQUITO;LA PRECAUCION;PLATANO;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
599;M;NINGUNA;NO;BOLIVAR;13549;MONTECELIO;SEVILLA N°  2;PLATANO;4;3;2;2;1;2;1;1;1;1;1;3;2;2;2;2;2;1;1;3;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
606;M;NINGUNA;NO;BOLIVAR;13549;LA UNION;LA BONITA;PLATANO;3;3;2;2;2;2;2;1;1;2;1;2;2;2;2;2;1;2;1;1;1;2;1;1;1;2;2;1;2;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
609;M;NINGUNA;NO;BOLIVAR;13549;LA VICTORIA;LA VICTORITA;PLATANO;4;3;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;1;2;2;2;1;1;2;1;2;2;1;1;PLATANO;011409;Asistencia Tecnica
651;M;NINGUNA;NO;BOLIVAR;13780;EL PORVENIR;LOS ROBLES ;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
674;M;NINGUNA;NO;BOLIVAR;13780;EL PEÑON;SAN RAFAEL;PLATANO;4;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
679;M;NINGUNA;NO;BOLIVAR;13468;LA RINCONADA;EL GUINEO;PLATANO;4;4;1;2;2;1;1;1;1;1;1;4;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
684;M;NINGUNA;NO;BOLIVAR;13780;EL VESABIO;BUENOS AIRES;PLATANO;4;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
700;M;NINGUNA;NO;BOLIVAR;13838;LOMA DE LIMON;LIMONADA;PLATANO;4;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
776;M;NINGUNA;NO;BOLIVAR;13042;ZABALETA - SANTO DOMINGO;LOS NARANJOS;PLATANO;4;3;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
798;M;NINGUNA;NO;BOLIVAR;13042;SANTO DOMINGO - SANTO DOMINGO;EL PORVENIR;PLATANO;4;3;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
800;M;NINGUNA;NO;BOLIVAR;13780;LADERA DE SAN MARTIN;PALESTINA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
803;M;NINGUNA;SI;BOLIVAR;13780;EL PORVENIR;LA PLAYA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
831;M;NINGUNA;NO;BOLIVAR;13780;LADERA DE SAN MARTIN;EL TESORO;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
833;M;NINGUNA;NO;BOLIVAR;13780;EL VESABIO;LA PLAYA;PLATANO;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;2;2;2;2;1;1;1;1;1;2;1;2;2;1;1;PLATANO;011409;Asistencia Tecnica
841;M;NINGUNA;NO;BOLIVAR;13780;EL PORVENIR;LA PLAYA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
855;M;NINGUNA;NO;BOLIVAR;13780;EL PORVENIR;LA ISLA;PLATANO;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
857;M;NINGUNA;SI;BOLIVAR;13780;EL PORVENIR;LOS MANGOS;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
859;M;NINGUNA;SI;BOLIVAR;13780;TUPE;LA COSTA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
860;M;NINGUNA;NO;BOLIVAR;13780;LOS MANGOS;LA PLAYA;PLATANO;3;2;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
861;M;NINGUNA;SI;BOLIVAR;13780;EL VESABIO;LA PLAYA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
876;M;NINGUNA;SI;BOLIVAR;13780;CABECERA MUNICIPAL;LA PLAYA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
882;M;NINGUNA;NO;BOLIVAR;13549;LA UNION;VILLA YOLIMA;PLATANO;4;3;2;2;2;2;2;2;2;3;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
900;F;AFROCOLOMBIANO AFRODESCENDIENTE;NO;BOLIVAR;13780;TUPE;EL TESORO;PLATANO;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
906;F;NINGUNA;NO;BOLIVAR;13780;EL PEÑON;LA INDEPENDENCIA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
954;F;NINGUNA;NO;BOLIVAR;13442;RETIRONUEVO;LA CONCEPCION;PLATANO;4;4;1;1;2;1;1;1;2;1;1;4;3;2;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;2;2;2;1;1;PLATANO;011409;Asistencia Tecnica
972;F;NINGUNA;SI;BOLIVAR;13780;EL VESABIO;LA PLAYA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
974;F;NINGUNA;NO;BOLIVAR;13549;LA VICTORIA;BELLA CAMILA;PLATANO;4;3;2;1;2;2;1;2;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
1013;F;NINGUNA;NO;BOLIVAR;13744;ANIMAS BAJAS - ANIMAS BAJAS;EL IDILIO;PLATANO;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
1024;F;NINGUNA;SI;BOLIVAR;13780;CABECERA MUNICIPAL;PALOMAR;PLATANO;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
1027;F;NINGUNA;NO;BOLIVAR;13688;LA MENDOZA - SAN ISIDRO;EL ARBOLITO;PLATANO;4;3;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
1036;F;NINGUNA;NO;BOLIVAR;13780;EL VESABIO;EL GUASIMO ;PLATANO;4;2;1;1;1;1;1;1;1;1;1;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;PLATANO;011409;Asistencia Tecnica
1037;F;NINGUNA;NO;BOLIVAR;13780;EL VESABIO;BUENOS AIRES;PLATANO;4;2;1;1;1;1;1;1;1;1;1;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;PLATANO;011409;Asistencia Tecnica
1039;F;NINGUNA;SI;BOLIVAR;13780;EL VESABIO;LA PLAYA;PLATANO;3;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
1071;F;NINGUNA;NO;BOLIVAR;13744;EL PIÑAL - SAN LUIS;LAS ACACIAS;PLATANO;2;2;1;2;1;1;1;1;1;1;1;4;1;1;1;2;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
1075;F;NINGUNA;NO;BOLIVAR;13744;EL PIÑAL - SAN LUIS;LOS ROBLES;PLATANO;3;3;2;1;1;1;1;1;1;1;1;3;1;3;1;2;1;1;1;1;2;3;2;2;1;2;2;1;1;1;2;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
1142;F;NINGUNA;NO;BOLIVAR;13549;PALENQUITO;NUEVA IDEA;PLATANO;4;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
1171;F;NINGUNA;NO;BOLIVAR;13442;RETIRONUEVO;TROPELIN;PLATANO;4;4;1;1;2;1;1;1;2;1;1;4;3;2;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;2;1;2;2;1;1;PLATANO;011409;Asistencia Tecnica
1184;F;NINGUNA;NO;BOLIVAR;13442;FLAMENCO;PLANCHA;PLATANO;4;4;1;2;2;2;1;2;2;4;2;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
1242;F;NINGUNA;NO;BOLIVAR;13549;LA UNION;LAS MARIAS;PLATANO;4;1;2;1;1;2;2;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
1253;F;NINGUNA;NO;BOLIVAR;13688;LA MENDOZA - SAN ISIDRO;EL COCO 2;PLATANO;4;3;2;2;2;2;1;1;1;3;1;3;2;2;2;1;1;1;1;1;2;1;1;1;1;2;3;3;2;2;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
1297;M;NINGUNA;NO;BOLIVAR;13042;VIA ARENAL - CARNIZALA CARNIZALA;SANTO PALMA;PLATANO;3;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;1;2;2;1;1;2;1;2;1;1;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
